,feature_name
2411,sensitivity_BRD-K48619321-004-16-8::2.54::HTS
2412,sensitivity_BRD-K48684885-001-04-2::2.5::HTS
2413,sensitivity_BRD-K48692744-001-02-0::2.5::HTS
2414,sensitivity_BRD-K48722258-300-10-2::2.5::HTS
2415,sensitivity_BRD-K48722833-001-07-6::2.5::HTS
2416,sensitivity_BRD-K48812570-001-02-3::2.5::HTS
2417,sensitivity_BRD-K48826825-001-01-8::2.5::HTS
2418,sensitivity_BRD-K48830578-001-01-9::2.5::HTS
2419,sensitivity_BRD-K48888725-001-01-9::2.5::HTS
2420,sensitivity_BRD-K48892307-001-04-1::2.5::HTS
2421,sensitivity_BRD-K48894757-001-01-8::2.5::HTS
2422,sensitivity_BRD-K48988407-001-01-2::2.5::HTS
2423,sensitivity_BRD-K48996094-001-01-3::2.5::HTS
2424,sensitivity_BRD-K49027941-001-01-1::2.5::HTS
2425,sensitivity_BRD-K49049886-001-08-7::2.5::HTS
2426,sensitivity_BRD-K49055432-001-04-2::2.5::HTS
2427,sensitivity_BRD-K49071277-001-04-7::2.5::HTS
2428,sensitivity_BRD-K49075727-001-08-5::2.5::HTS
2429,sensitivity_BRD-K49111258-003-29-7::2.5::HTS
2430,sensitivity_BRD-K49119234-003-02-6::2.5::HTS
2431,sensitivity_BRD-K49197823-001-09-8::2.5::HTS
2432,sensitivity_BRD-K49215523-001-04-2::2.5::HTS
2433,sensitivity_BRD-K49236613-001-02-3::2.5::HTS
2434,sensitivity_BRD-K49294207-300-03-8::2.5::HTS
2435,sensitivity_BRD-K49313711-001-05-4::2.5::HTS
2436,sensitivity_BRD-K49328571-001-15-0::2.5::HTS
2437,sensitivity_BRD-K49338325-001-03-4::2.5::HTS
2438,sensitivity_BRD-K49350383-001-13-7::2.5::HTS
2439,sensitivity_BRD-K49371609-003-03-8::2.5::HTS
2440,sensitivity_BRD-K49404994-001-10-9::2.5::HTS
2441,sensitivity_BRD-K49456274-001-01-9::2.5::HTS
2442,sensitivity_BRD-K49460120-001-02-5::2.5::HTS
2443,sensitivity_BRD-K49481516-004-18-3::2.5::HTS
2444,sensitivity_BRD-K49504902-001-01-6::2.5::HTS
2445,sensitivity_BRD-K49519144-001-04-6::2.5::HTS
2446,sensitivity_BRD-K49522529-001-02-9::2.53::HTS
2447,sensitivity_BRD-K49522529-001-03-7::2.5::HTS
2448,sensitivity_BRD-K49545903-003-01-4::2.5::HTS
2449,sensitivity_BRD-K49554218-001-01-0::2.5::HTS
2450,sensitivity_BRD-K49555808-001-03-9::2.5::HTS
2451,sensitivity_BRD-K49657628-001-14-8::2.5::HTS
2452,sensitivity_BRD-K49668410-001-18-8::2.5::HTS
2453,sensitivity_BRD-K49669041-001-08-4::2.5::HTS
2454,sensitivity_BRD-K49671696-045-08-5::2.5::HTS
2455,sensitivity_BRD-K49685476-001-15-9::2.5::HTS
2456,sensitivity_BRD-K49702221-003-01-6::2.5::HTS
2457,sensitivity_BRD-K49738308-065-04-9::2.5::HTS
2458,sensitivity_BRD-K49759007-001-11-9::2.5::HTS
2459,sensitivity_BRD-K49783248-303-08-4::2.5::HTS
2460,sensitivity_BRD-K49807096-003-15-5::2.5::HTS
2461,sensitivity_BRD-K49811169-004-06-6::2.5::HTS
2462,sensitivity_BRD-K49840922-001-05-1::2.5::HTS
2463,sensitivity_BRD-K49865102-001-08-4::2.5::HTS
2464,sensitivity_BRD-K49880111-236-09-2::2.5::HTS
2465,sensitivity_BRD-K49945136-001-10-0::2.5::HTS
2466,sensitivity_BRD-K49954789-001-02-9::2.5::HTS
2467,sensitivity_BRD-K49962337-001-01-1::2.5::HTS
2468,sensitivity_BRD-K49962337-001-02-9::2.56::HTS
2469,sensitivity_BRD-K50000283-001-04-4::2.5::HTS
2470,sensitivity_BRD-K50018155-003-02-1::2.5::HTS
2471,sensitivity_BRD-K50031829-001-01-6::2.5::HTS
2472,sensitivity_BRD-K50050533-001-02-1::2.5::HTS
2473,sensitivity_BRD-K50071428-001-03-3::2.5::HTS
2474,sensitivity_BRD-K50133271-001-18-7::2.5::HTS
2475,sensitivity_BRD-K50135270-300-02-3::2.5::HTS
2476,sensitivity_BRD-K50140147-001-10-1::2.5::HTS
2477,sensitivity_BRD-K50163129-001-01-4::2.5::HTS
2478,sensitivity_BRD-K50168500-001-07-9::2.5::HTS
2479,sensitivity_BRD-K50293352-300-02-1::2.5::HTS
2480,sensitivity_BRD-K50325075-001-02-1::2.5::HTS
2481,sensitivity_BRD-K50388907-001-30-4::2.5::HTS
2482,sensitivity_BRD-K50398167-236-22-7::2.5::HTS
2483,sensitivity_BRD-K50406511-001-26-0::2.5::HTS
2484,sensitivity_BRD-K50417881-003-17-4::2.5::HTS
2485,sensitivity_BRD-K50422030-001-05-3::2.5::HTS
2486,sensitivity_BRD-K50495309-001-02-0::2.5::HTS
2487,sensitivity_BRD-K50498985-001-03-3::2.5::HTS
2488,sensitivity_BRD-K50564936-001-01-6::2.5::HTS
2489,sensitivity_BRD-K50590187-001-19-9::2.5::HTS
2490,sensitivity_BRD-K50631926-001-02-3::2.5::HTS
2491,sensitivity_BRD-K50677762-001-01-5::2.5::HTS
2492,sensitivity_BRD-K50785021-001-02-1::2.5::HTS
2493,sensitivity_BRD-K50817623-303-05-7::2.5::HTS
2494,sensitivity_BRD-K50836978-001-02-5::2.5::HTS
2495,sensitivity_BRD-K50850824-237-04-8::2.5::HTS
2496,sensitivity_BRD-K50853363-001-02-3::2.5::HTS
2497,sensitivity_BRD-K50859149-001-19-5::2.5::HTS
2498,sensitivity_BRD-K50866992-003-09-5::2.5::HTS
2499,sensitivity_BRD-K50866992-003-10-3::2.5::HTS
2500,sensitivity_BRD-K50891186-001-04-4::2.5::HTS
2501,sensitivity_BRD-K50938287-036-13-8::2.5::HTS
2502,sensitivity_BRD-K50938786-003-11-8::2.5::HTS
2503,sensitivity_BRD-K51033547-003-02-6::2.5::HTS
2504,sensitivity_BRD-K51040301-001-02-1::2.5::HTS
2505,sensitivity_BRD-K51087630-001-01-6::2.5::HTS
2506,sensitivity_BRD-K51143828-003-03-1::2.5::HTS
2507,sensitivity_BRD-K51199656-003-01-4::2.5::HTS
2508,sensitivity_BRD-K51207550-001-23-0::2.5::HTS
2509,sensitivity_BRD-K51247865-001-01-2::2.5::HTS
2510,sensitivity_BRD-K51263939-001-08-6::2.5::HTS
2511,sensitivity_BRD-K51313569-003-03-3::2.5::HTS
2512,sensitivity_BRD-K51318897-001-15-3::2.5::HTS
2513,sensitivity_BRD-K51324732-001-01-0::2.5::HTS
2514,sensitivity_BRD-K51333959-003-01-3::2.5::HTS
2515,sensitivity_BRD-K51350053-048-16-5::2.5::HTS
2516,sensitivity_BRD-K51431759-001-02-9::2.5::HTS
2517,sensitivity_BRD-K51471001-303-04-7::2.5::HTS
2518,sensitivity_BRD-K51474575-001-10-4::2.5::HTS
2519,sensitivity_BRD-K51485625-001-08-4::2.5::HTS
2520,sensitivity_BRD-K51486818-003-02-8::2.5::HTS
2521,sensitivity_BRD-K51541829-050-01-0::2.5::HTS
2522,sensitivity_BRD-K51544265-001-04-2::2.5::HTS
2523,sensitivity_BRD-K51575138-001-13-2::2.5::HTS
2524,sensitivity_BRD-K51579475-003-02-4::2.5::HTS
2525,sensitivity_BRD-K51662849-001-05-4::2.5::HTS
2526,sensitivity_BRD-K51662849-001-08-8::2.61::HTS
2527,sensitivity_BRD-K51671335-001-10-6::2.5::HTS
2528,sensitivity_BRD-K51677086-001-12-0::2.5::HTS
2529,sensitivity_BRD-K51747290-001-12-3::2.5::HTS
2530,sensitivity_BRD-K51747290-001-13-1::2.5::HTS
2531,sensitivity_BRD-K51751936-001-09-1::2.5::HTS
2532,sensitivity_BRD-K51770398-001-01-9::2.5::HTS
2533,sensitivity_BRD-K51791723-003-01-7::2.5::HTS
2534,sensitivity_BRD-K51885093-001-11-2::2.5::HTS
2535,sensitivity_BRD-K51911221-001-01-2::2.5::HTS
2536,sensitivity_BRD-K51918615-303-02-9::2.5::HTS
2537,sensitivity_BRD-K51937257-001-01-4::2.5::HTS
2538,sensitivity_BRD-K51967704-001-03-6::2.5::HTS
2539,sensitivity_BRD-K52020312-001-26-8::2.5::HTS
2540,sensitivity_BRD-K52075040-001-09-7::5.6::HTS
2541,sensitivity_BRD-K52075715-001-06-7::2.5::HTS
2542,sensitivity_BRD-K52080565-001-09-2::2.5::HTS
2543,sensitivity_BRD-K52113681-003-02-1::2.5::HTS
2544,sensitivity_BRD-K52172416-001-11-4::2.5::HTS
2545,sensitivity_BRD-K52219182-001-02-4::2.5::HTS
2546,sensitivity_BRD-K52233191-001-02-4::2.5::HTS
2547,sensitivity_BRD-K52256627-300-06-6::2.5::HTS
2548,sensitivity_BRD-K52284881-236-02-4::2.5::HTS
2549,sensitivity_BRD-K52313696-001-12-3::2.5::HTS
2550,sensitivity_BRD-K52394958-001-02-7::2.5::HTS
2551,sensitivity_BRD-K52396582-001-06-7::2.5::HTS
2552,sensitivity_BRD-K52397688-003-06-4::2.5::HTS
2553,sensitivity_BRD-K52408781-001-02-8::2.5::HTS
2554,sensitivity_BRD-K52459018-001-09-1::2.5::HTS
2555,sensitivity_BRD-K52459643-001-17-7::2.5::HTS
2556,sensitivity_BRD-K52487250-003-01-2::2.5::HTS
2557,sensitivity_BRD-K52512893-001-08-9::2.5::HTS
2558,sensitivity_BRD-K52523550-001-01-5::2.5::HTS
2559,sensitivity_BRD-K52559566-001-02-9::2.5::HTS
2560,sensitivity_BRD-K52618540-001-09-9::2.5::HTS
2561,sensitivity_BRD-K52662033-003-21-2::2.5::HTS
2562,sensitivity_BRD-K52670952-003-01-4::2.5::HTS
2563,sensitivity_BRD-K52751261-001-06-1::2.5::HTS
2564,sensitivity_BRD-K52756523-001-24-7::2.5::HTS
2565,sensitivity_BRD-K52762805-001-01-2::2.5::HTS
2566,sensitivity_BRD-K52818472-001-02-2::2.5::HTS
2567,sensitivity_BRD-K52911425-001-09-8::2.5::HTS
2568,sensitivity_BRD-K52959329-238-01-9::2.5::HTS
2569,sensitivity_BRD-K52989797-003-26-4::2.5::HTS
2570,sensitivity_BRD-K53061490-003-13-9::2.5::HTS
2571,sensitivity_BRD-K53083666-001-01-0::2.5::HTS
2572,sensitivity_BRD-K53097745-001-01-5::2.5::HTS
2573,sensitivity_BRD-K53123955-001-10-5::2.5::HTS
2574,sensitivity_BRD-K53124401-001-03-8::0.03::HTS
2575,sensitivity_BRD-K53153417-001-10-4::2.5::HTS
2576,sensitivity_BRD-K53205568-001-02-6::2.5::HTS
2577,sensitivity_BRD-K53220666-001-02-6::2.5::HTS
2578,sensitivity_BRD-K53234107-001-01-6::2.5::HTS
2579,sensitivity_BRD-K53263234-001-05-2::2.5::HTS
2580,sensitivity_BRD-K53318339-001-24-9::2.5::HTS
2581,sensitivity_BRD-K53397409-001-12-3::2.5::HTS
2582,sensitivity_BRD-K53414658-001-08-2::2.5::HTS
2583,sensitivity_BRD-K53417444-003-03-1::2.5::HTS
2584,sensitivity_BRD-K53448858-001-07-0::2.5::HTS
2585,sensitivity_BRD-K53508936-001-01-0::2.5::HTS
2586,sensitivity_BRD-K53517854-051-01-4::2.5::HTS
2587,sensitivity_BRD-K53523901-001-04-4::2.5::HTS
2588,sensitivity_BRD-K53532120-003-09-5::2.5::HTS
2589,sensitivity_BRD-K53532120-003-11-1::2.5::HTS
2590,sensitivity_BRD-K53561341-001-07-5::2.5::HTS
2591,sensitivity_BRD-K53581288-001-02-9::2.5::HTS
2592,sensitivity_BRD-K53665955-001-03-0::2.5::HTS
2593,sensitivity_BRD-K53720352-001-03-2::2.5::HTS
2594,sensitivity_BRD-K53734668-003-02-0::2.66::HTS
2595,sensitivity_BRD-K53734668-003-04-6::2.5::HTS
2596,sensitivity_BRD-K53737926-003-27-8::2.5::HTS
2597,sensitivity_BRD-K53765467-001-02-1::2.5::HTS
2598,sensitivity_BRD-K53814070-310-01-3::2.5::HTS
2599,sensitivity_BRD-K53852914-001-01-8::2.5::HTS
2600,sensitivity_BRD-K53857191-001-22-7::2.5::HTS
2601,sensitivity_BRD-K53913732-001-05-9::2.5::HTS
2602,sensitivity_BRD-K53963539-004-02-0::2.5::HTS
2603,sensitivity_BRD-K53972329-001-07-0::2.5::HTS
2604,sensitivity_BRD-K53979406-003-02-8::2.5::HTS
2605,sensitivity_BRD-K54006094-051-01-7::2.5::HTS
2606,sensitivity_BRD-K54028654-001-02-6::2.5::HTS
2607,sensitivity_BRD-K54057105-001-01-2::2.5::HTS
2608,sensitivity_BRD-K54094468-003-11-1::2.5::HTS
2609,sensitivity_BRD-K54095730-001-03-1::2.5::HTS
2610,sensitivity_BRD-K54142781-003-11-8::2.5::HTS
2611,sensitivity_BRD-K54187111-001-08-4::2.51::HTS
2612,sensitivity_BRD-K54187111-001-09-2::2.5::HTS
2613,sensitivity_BRD-K54247840-004-01-3::2.5::HTS
2614,sensitivity_BRD-K54256913-001-08-7::2.5::HTS
2615,sensitivity_BRD-K54262262-001-09-0::2.5::HTS
2616,sensitivity_BRD-K54314721-001-10-2::2.5::HTS
2617,sensitivity_BRD-K54316499-046-04-5::2.5::HTS
2618,sensitivity_BRD-K54330070-001-15-4::2.5::HTS
2619,sensitivity_BRD-K54395039-001-01-7::2.5::HTS
2620,sensitivity_BRD-K54416256-001-19-9::2.5::HTS
2621,sensitivity_BRD-K54472332-001-03-4::2.5::HTS
2622,sensitivity_BRD-K54496168-003-01-2::2.5::HTS
2623,sensitivity_BRD-K54520417-001-01-2::2.5::HTS
2624,sensitivity_BRD-K54521836-001-02-1::2.5::HTS
2625,sensitivity_BRD-K54529596-001-26-3::2.5::HTS
2626,sensitivity_BRD-K54606188-001-13-1::2.5::HTS
2627,sensitivity_BRD-K54634444-001-05-9::2.5::HTS
2628,sensitivity_BRD-K54640016-001-04-7::2.5::HTS
2629,sensitivity_BRD-K54665485-001-07-9::2.5::HTS
2630,sensitivity_BRD-K54708045-001-02-1::2.5::HTS
2631,sensitivity_BRD-K54759182-003-08-0::2.5::HTS
2632,sensitivity_BRD-K54770957-001-04-3::2.5::HTS
2633,sensitivity_BRD-K54790157-001-15-5::2.5::HTS
2634,sensitivity_BRD-K54824716-001-04-0::2.5::HTS
2635,sensitivity_BRD-K54838207-001-02-0::2.5::HTS
2636,sensitivity_BRD-K54838207-001-03-8::2.5::HTS
2637,sensitivity_BRD-K54847683-001-03-2::2.5::HTS
2638,sensitivity_BRD-K54847683-001-04-0::2.5::HTS
2639,sensitivity_BRD-K54936858-001-01-6::2.5::HTS
2640,sensitivity_BRD-K54997624-001-06-0::2.5::HTS
2641,sensitivity_BRD-K55013654-003-02-3::2.5::HTS
2642,sensitivity_BRD-K55034111-066-17-1::2.5::HTS
2643,sensitivity_BRD-K55044200-001-14-6::2.5::HTS
2644,sensitivity_BRD-K55044200-001-15-3::2.5::HTS
2645,sensitivity_BRD-K55055802-001-10-2::2.5::HTS
2646,sensitivity_BRD-K55127134-300-11-2::2.5::HTS
2647,sensitivity_BRD-K55160477-001-04-7::2.5::HTS
2648,sensitivity_BRD-K55166090-001-09-0::2.5::HTS
2649,sensitivity_BRD-K55187425-236-05-2::2.5::HTS
2650,sensitivity_BRD-K55191674-237-18-3::2.5::HTS
2651,sensitivity_BRD-K55250441-001-13-0::2.5::HTS
2652,sensitivity_BRD-K55305701-001-01-2::2.5::HTS
2653,sensitivity_BRD-K55344148-003-02-6::2.5::HTS
2654,sensitivity_BRD-K55424922-003-02-8::2.5::HTS
2655,sensitivity_BRD-K55462201-001-07-3::2.5::HTS
2656,sensitivity_BRD-K55468218-001-26-1::2.5::HTS
2657,sensitivity_BRD-K55512740-001-01-6::2.5::HTS
2658,sensitivity_BRD-K55567017-001-12-3::2.5::HTS
2659,sensitivity_BRD-K55675242-001-03-0::2.5::HTS
2660,sensitivity_BRD-K55677650-003-02-9::2.5::HTS
2661,sensitivity_BRD-K55703048-001-07-7::2.5::HTS
2662,sensitivity_BRD-K55705469-065-01-0::2.5::HTS
2663,sensitivity_BRD-K55748775-001-02-2::2.5::HTS
2664,sensitivity_BRD-K55773932-001-02-0::2.5::HTS
2665,sensitivity_BRD-K55781385-001-01-7::2.5::HTS
2666,sensitivity_BRD-K55847762-304-01-7::2.5::HTS
2667,sensitivity_BRD-K55892330-001-01-8::2.5::HTS
2668,sensitivity_BRD-K55930204-236-24-3::2.5::HTS
2669,sensitivity_BRD-K55966568-001-05-4::2.5::HTS
2670,sensitivity_BRD-K56032964-001-02-1::2.5::HTS
2671,sensitivity_BRD-K56033645-001-07-5::2.5::HTS
2672,sensitivity_BRD-K56047318-001-06-3::2.5::HTS
2673,sensitivity_BRD-K56077740-001-09-2::2.5::HTS
2674,sensitivity_BRD-K56104152-008-04-1::2.5::HTS
2675,sensitivity_BRD-K56115039-003-02-1::2.5::HTS
2676,sensitivity_BRD-K56156805-001-09-6::2.5::HTS
2677,sensitivity_BRD-K56195681-001-01-0::2.5::HTS
2678,sensitivity_BRD-K56277358-001-07-5::2.5::HTS
2679,sensitivity_BRD-K56291712-001-01-0::2.5::HTS
2680,sensitivity_BRD-K56301217-001-07-4::2.5::HTS
2681,sensitivity_BRD-K56334280-001-05-1::2.5::HTS
2682,sensitivity_BRD-K56343971-001-10-6::2.5::HTS
2683,sensitivity_BRD-K56405753-001-02-4::2.5::HTS
2684,sensitivity_BRD-K56483981-342-06-4::2.5::HTS
2685,sensitivity_BRD-K56515112-001-21-6::2.5::HTS
2686,sensitivity_BRD-K56542719-065-01-4::2.5::HTS
2687,sensitivity_BRD-K56543881-001-02-7::2.5::HTS
2688,sensitivity_BRD-K56558538-003-11-9::2.5::HTS
2689,sensitivity_BRD-K56596464-004-10-7::2.5::HTS
2690,sensitivity_BRD-K56614220-001-19-0::2.5::HTS
2691,sensitivity_BRD-K56691760-001-01-2::2.5::HTS
2692,sensitivity_BRD-K56707426-001-02-0::2.5::HTS
2693,sensitivity_BRD-K56735750-001-06-8::2.5::HTS
2694,sensitivity_BRD-K56751279-300-01-4::2.5::HTS
2695,sensitivity_BRD-K56810756-001-03-0::2.5::HTS
2696,sensitivity_BRD-K56851771-001-06-8::2.5::HTS
2697,sensitivity_BRD-K56908511-001-01-2::2.5::HTS
2698,sensitivity_BRD-K56940463-001-13-8::2.5::HTS
2699,sensitivity_BRD-K56940914-001-04-2::2.5::HTS
2700,sensitivity_BRD-K56957086-001-06-3::2.5::HTS
2701,sensitivity_BRD-K57033106-003-19-7::2.5::HTS
2702,sensitivity_BRD-K57041787-001-02-6::2.5::HTS
2703,sensitivity_BRD-K57080016-001-15-9::2.5::HTS
2704,sensitivity_BRD-K57136142-001-02-4::2.5::HTS
2705,sensitivity_BRD-K57169635-001-04-5::2.5::HTS
2706,sensitivity_BRD-K57179821-001-15-4::2.5::HTS
2707,sensitivity_BRD-K57222227-001-30-1::2.5::HTS
2708,sensitivity_BRD-K57252450-001-02-5::2.5::HTS
2709,sensitivity_BRD-K57275767-001-02-4::2.61::HTS
2710,sensitivity_BRD-K57275767-001-03-2::2.5::HTS
2711,sensitivity_BRD-K57284066-001-01-6::2.5::HTS
2712,sensitivity_BRD-K57291914-003-09-4::2.5::HTS
2713,sensitivity_BRD-K57304726-003-06-9::2.5::HTS
2714,sensitivity_BRD-K57313110-001-06-8::2.5::HTS
2715,sensitivity_BRD-K57371763-001-01-7::2.5::HTS
2716,sensitivity_BRD-K57432881-003-21-8::2.5::HTS
2717,sensitivity_BRD-K57545991-050-23-1::2.5::HTS
2718,sensitivity_BRD-K57569181-001-27-5::2.5::HTS
2719,sensitivity_BRD-K57597776-001-01-2::2.5::HTS
2720,sensitivity_BRD-K57631554-003-06-2::2.5::HTS
2721,sensitivity_BRD-K57718010-001-11-9::2.5::HTS
2722,sensitivity_BRD-K57754230-001-02-7::2.5::HTS
2723,sensitivity_BRD-K57764956-001-02-8::2.5::HTS
2724,sensitivity_BRD-K57853941-304-02-5::2.5::HTS
2725,sensitivity_BRD-K57927309-001-01-7::2.5::HTS
2726,sensitivity_BRD-K58010567-003-02-2::2.5::HTS
2727,sensitivity_BRD-K58046914-001-03-8::2.5::HTS
2728,sensitivity_BRD-K58049875-001-04-7::2.5::HTS
2729,sensitivity_BRD-K58114536-001-01-6::2.5::HTS
2730,sensitivity_BRD-K58122457-001-02-2::2.5::HTS
2731,sensitivity_BRD-K58148589-001-03-6::2.5::HTS
2732,sensitivity_BRD-K58160573-001-05-4::2.5::HTS
2733,sensitivity_BRD-K58262659-001-09-7::2.5::HTS
2734,sensitivity_BRD-K58265391-001-12-7::2.5::HTS
2735,sensitivity_BRD-K58299615-001-03-5::2.5::HTS
2736,sensitivity_BRD-K58343622-001-01-6::2.5::HTS
2737,sensitivity_BRD-K58435339-001-03-0::2.5::HTS
2738,sensitivity_BRD-K58466253-003-14-0::2.5::HTS
2739,sensitivity_BRD-K58486055-001-02-7::2.5::HTS
2740,sensitivity_BRD-K58497451-237-10-7::2.5::HTS
2741,sensitivity_BRD-K58501140-002-01-0::2.5::HTS
2742,sensitivity_BRD-K58513245-304-02-7::2.5::HTS
2743,sensitivity_BRD-K58550667-001-08-7::2.5::HTS
2744,sensitivity_BRD-K58568447-001-01-1::2.5::HTS
2745,sensitivity_BRD-K58626373-003-07-8::2.5::HTS
2746,sensitivity_BRD-K58648841-001-04-7::2.5::HTS
2747,sensitivity_BRD-K58685305-001-20-4::2.5::HTS
2748,sensitivity_BRD-K58736316-001-09-5::2.5::HTS
2749,sensitivity_BRD-K58770988-001-01-8::2.5::HTS
2750,sensitivity_BRD-K58772419-001-07-0::2.5::HTS
2751,sensitivity_BRD-K58794715-001-01-8::2.5::HTS
2752,sensitivity_BRD-K58819470-001-05-9::2.5::HTS
2753,sensitivity_BRD-K58930050-050-15-8::2.5::HTS
2754,sensitivity_BRD-K58937086-001-01-4::2.5::HTS
2755,sensitivity_BRD-K58968598-001-03-6::2.5::HTS
2756,sensitivity_BRD-K59013864-001-01-1::2.5::HTS
2757,sensitivity_BRD-K59036917-001-16-7::2.5::HTS
2758,sensitivity_BRD-K59037100-001-14-7::2.5::HTS
2759,sensitivity_BRD-K59045783-001-01-1::2.5::HTS
2760,sensitivity_BRD-K59058747-001-18-3::2.5::HTS
2761,sensitivity_BRD-K59058747-001-20-9::2.5::HTS
2762,sensitivity_BRD-K59110290-238-01-7::2.5::HTS
2763,sensitivity_BRD-K59146805-001-03-7::2.5::HTS
2764,sensitivity_BRD-K59184148-001-21-6::2.5::HTS
2765,sensitivity_BRD-K59197931-001-04-5::2.5::HTS
2766,sensitivity_BRD-K59204667-001-03-1::2.5::HTS
2767,sensitivity_BRD-K59227464-334-02-4::2.5::HTS
2768,sensitivity_BRD-K59273480-001-10-6::2.5::HTS
2769,sensitivity_BRD-K59284035-001-07-9::2.5::HTS
2770,sensitivity_BRD-K59317601-001-05-5::2.5::HTS
2771,sensitivity_BRD-K59325863-001-02-8::2.5::HTS
2772,sensitivity_BRD-K59325863-001-03-6::2.46::HTS
2773,sensitivity_BRD-K59332007-300-02-7::2.5::HTS
2774,sensitivity_BRD-K59333713-003-02-0::2.5::HTS
2775,sensitivity_BRD-K59339270-001-02-6::2.5::HTS
2776,sensitivity_BRD-K59369769-001-20-3::2.5::HTS
2777,sensitivity_BRD-K59390331-045-01-5::2.5::HTS
2778,sensitivity_BRD-K59419204-001-02-7::2.5::HTS
2779,sensitivity_BRD-K59424860-001-01-4::2.5::HTS
2780,sensitivity_BRD-K59433843-001-01-7::2.5::HTS
2781,sensitivity_BRD-K59436580-001-01-7::2.5::HTS
2782,sensitivity_BRD-K59456551-001-22-6::2.51::HTS
2783,sensitivity_BRD-K59469039-001-08-0::2.5::HTS
2784,sensitivity_BRD-K59506194-015-04-9::2.5::HTS
2785,sensitivity_BRD-K59522102-001-14-6::2.5::HTS
2786,sensitivity_BRD-K59522102-001-15-3::2.46::HTS
2787,sensitivity_BRD-K59524082-001-01-3::2.5::HTS
2788,sensitivity_BRD-K59527975-236-01-8::2.5::HTS
2789,sensitivity_BRD-K59574735-001-11-8::2.5::HTS
2790,sensitivity_BRD-K59597909-001-17-6::2.5::HTS
2791,sensitivity_BRD-K59632282-052-03-1::2.5::HTS
2792,sensitivity_BRD-K59647213-001-10-5::2.5::HTS
2793,sensitivity_BRD-K59715032-362-01-4::2.5::HTS
2794,sensitivity_BRD-K59745944-001-02-0::2.5::HTS
2795,sensitivity_BRD-K59831625-001-01-6::2.5::HTS
2796,sensitivity_BRD-K59875992-001-01-8::2.5::HTS
2797,sensitivity_BRD-K59929863-001-01-9::2.5::HTS
2798,sensitivity_BRD-K59983611-001-21-9::2.5::HTS
2799,sensitivity_BRD-K59998349-003-01-4::2.5::HTS
2800,sensitivity_BRD-K60005752-001-01-9::2.5::HTS
2801,sensitivity_BRD-K60025295-003-06-6::2.5::HTS
2802,sensitivity_BRD-K60036103-003-01-6::2.5::HTS
2803,sensitivity_BRD-K60038276-001-09-0::2.5::HTS
2804,sensitivity_BRD-K60060639-005-02-2::2.5::HTS
2805,sensitivity_BRD-K60102752-001-02-2::2.5::HTS
2806,sensitivity_BRD-K60150510-001-15-6::2.5::HTS
2807,sensitivity_BRD-K60160658-003-11-2::2.5::HTS
2808,sensitivity_BRD-K60184833-001-05-6::2.5::HTS
2809,sensitivity_BRD-K60212747-236-01-1::2.5::HTS
2810,sensitivity_BRD-K60230970-001-17-5::2.4::HTS
2811,sensitivity_BRD-K60237333-001-27-1::2.5::HTS
2812,sensitivity_BRD-K60240222-001-01-4::2.5::HTS
2813,sensitivity_BRD-K60287130-001-05-7::2.5::HTS
2814,sensitivity_BRD-K60341624-001-02-2::2.5::HTS
2815,sensitivity_BRD-K60348325-065-09-9::2.5::HTS
2816,sensitivity_BRD-K60369935-001-18-3::2.5::HTS
2817,sensitivity_BRD-K60441002-001-04-8::2.5::HTS
2818,sensitivity_BRD-K60443845-001-08-6::2.5::HTS
2819,sensitivity_BRD-K60446698-001-01-2::2.5::HTS
2820,sensitivity_BRD-K60511616-236-08-9::2.5::HTS
2821,sensitivity_BRD-K60567437-001-10-2::2.5::HTS
2822,sensitivity_BRD-K60585088-001-01-5::2.5::HTS
2823,sensitivity_BRD-K60640630-001-11-0::2.5::HTS
2824,sensitivity_BRD-K60690191-001-03-3::2.5::HTS
2825,sensitivity_BRD-K60770992-066-25-0::2.47::HTS
2826,sensitivity_BRD-K60866521-001-07-1::2.5::HTS
2827,sensitivity_BRD-K60907894-003-23-5::2.5::HTS
2828,sensitivity_BRD-K60914966-001-01-4::2.5::HTS
2829,sensitivity_BRD-K60918217-001-03-8::2.56::HTS
2830,sensitivity_BRD-K60984070-001-01-0::2.5::HTS
2831,sensitivity_BRD-K60997853-001-02-3::2.5::HTS
2832,sensitivity_BRD-K61032563-001-02-9::2.5::HTS
2833,sensitivity_BRD-K61036791-001-01-6::2.5::HTS
2834,sensitivity_BRD-K61097567-001-08-5::2.5::HTS
2835,sensitivity_BRD-K61128465-001-09-9::2.5::HTS
2836,sensitivity_BRD-K61177364-003-02-9::2.5::HTS
2837,sensitivity_BRD-K61192372-001-05-5::2.54::HTS
2838,sensitivity_BRD-K61192372-001-08-9::2.5::HTS
2839,sensitivity_BRD-K61195623-001-01-4::2.5::HTS
2840,sensitivity_BRD-K61228301-001-01-2::2.5::HTS
2841,sensitivity_BRD-K61236135-001-08-2::2.5::HTS
2842,sensitivity_BRD-K61237927-001-01-7::2.5::HTS
2843,sensitivity_BRD-K61250484-001-02-3::2.5::HTS
2844,sensitivity_BRD-K61250553-003-32-2::2.5::HTS
2845,sensitivity_BRD-K61269089-001-05-5::2.5::HTS
2846,sensitivity_BRD-K61279411-001-02-0::2.5::HTS
2847,sensitivity_BRD-K61295575-001-03-6::2.5::HTS
