,ghi
URB1,4.45549162063
AKT1,5.58466190794
IL19,0.12432813500199999
EMP3,5.33628338786
SAE1,6.890689877689999
NTN5,0.0
LMTK3,0.0565835283664
GEMIN7,5.0232553523000005
CBLC,0.0
WTIP,3.84297883179
ADAMTS10,0.0840642647885
SLC6A3,0.0
RNPEPL1,2.78659636189
CAPN10,2.85996954822
MYO1F,0.111031312389
NLRP12,0.0
CACNG8,0.0
ZNF787,3.10433665981
TIMM29,3.76659516173
FBN3,0.0
CARM1,4.5625477242
EVI5L,2.15055967658
TM4SF5,0.0
SLC47A1,1.3840498068
PSMB6,7.708256223230001
GPR32,0.0
SIGLEC10,0.0
ACP4,0.0
KLK3,0.0
ZNF473,3.2218770810799997
FAM71E1,0.111031312389
RPS11,12.079984707000001
PTH2,0.0
RPL13A,10.916924431400002
CTU1,0.495695162624
NOSIP,5.6194130106
IGLON5,0.0
RCN3,1.83592407425
ZNF614,2.3757345385799997
SLC2A5,0.17632277264000001
RERE,4.46662712004
MMEL1,1.15055967658
CFAP74,0.0
PRDM16,0.042644337408499995
CELA2A,0.0
PADI3,0.111031312389
FHAD1,0.0840642647885
PADI1,1.04963076772
EPHA2,3.9855004302999997
ARHGEF19,2.90110824301
EFHD2,4.36667191611
PEX14,4.054848477
PGD,6.35614381023
MYOM3,0.0143552929771
SH3BGRL3,5.8659188145500005
CNKSR1,0.250961573533
RPL11,10.0672999002
IL22RA1,0.0
ZNF593,5.368768349090001
C1orf216,3.8237493603099995
KIAA0319L,5.22535206078
EVA1B,4.7371459197800005
C1orf94,0.0
DMRTA2,0.0143552929771
PLK4,3.61706334389
MAP3K6,3.6450098843900003
FCN3,0.0
GPN2,3.66675659188
SYTL1,1.2078928516399998
WDTC1,3.09085343045
CELA3A,0.0
NBPF3,1.03562390973
HSPG2,4.438292851580001
ITGB3BP,4.750070485869999
SERBP1,7.44939629709
BCL10,2.9202933002099996
CYR61,4.76500424625
PRKACB,3.01077983875
PIGK,5.51916444981
TINAGL1,0.18903382439
AZIN2,2.25701061821
RPS8,10.882490213399999
KIF2C,5.6322682155
PTPRF,5.0
BEST4,0.0
MOB3C,0.83995958749
CYP4B1,0.0
TMEM61,0.0
DMRTB1,0.0
LMO4,5.2445065514
SYPL2,0.0840642647885
BARHL2,0.111031312389
MTF2,4.26303440583
SLC44A3,1.31034012061
IGSF3,5.74711881638
ZNF697,3.54596836911
CTTNBP2NL,2.21723071622
STRIP1,4.43362716708
KCNA10,0.0
PSMA5,6.24374523473
FNDC7,0.042644337408499995
C1orf162,0.163498732283
CD53,0.0
PROK1,0.0285691521968
CELSR2,2.9068905956099997
ITGA10,0.0143552929771
GPR161,5.96393645214
ALDH9A1,6.2502036565
ATP1B1,5.92267359285
TIPRL,5.85049941376
NME7,3.7938958825499998
POGK,4.38887833881
MPC2,3.98641093525
CREG1,4.16510798514
DCAF6,4.90977310414
GPA33,0.0
RXRG,3.1969217338200004
TBX19,1.464668267
UCK2,6.0580999884899995
TMCO1,7.867772940289999
XCL1,0.6322682155
XCL2,0.21412480535300002
POU2F1,2.45943161864
MAEL,0.0285691521968
ILDR2,1.5607149544699999
DPT,0.0
MGST3,7.310158317949999
ADCY10,0.0
COP1,5.24830712009
NECTIN4,0.286881147788
UFC1,7.19780643084
PPOX,4.04264433741
FCGR2A,1.7527485914099998
NUF2,5.67609812091
RGS5,1.03562390973
SDHC,8.70659961901
PFDN2,7.257010618210001
NR1I3,0.378511623254
USP21,4.9959367035
F13B,0.0
PRCC,5.8058083487
FCRL5,0.0
RRNAD1,4.2295879227399995
MRPL24,8.00949274238
PIGM,2.57531233069
CASQ1,0.23878685958700002
ISG20L2,5.2207168919999996
CRABP2,3.5921580021300006
HDGF,7.665620164069999
ABL2,4.59395128395
XPR1,3.88655014732
RGS16,3.71149490665
TOR1AIP1,5.652773284509999
FAM163A,0.0285691521968
HMCN1,4.00898878323
RGL1,1.16992500144
LYPLAL1,4.56620629347
LHX9,0.0
PRUNE1,4.6444331524099995
RORC,0.0
TUFT1,2.45417589319
SF3B4,5.79597469421
ECM1,4.68985823632
ZNF687,3.7169908944
TARS2,5.910732661900001
CGN,0.13750352375
SNX27,3.7409275603199994
SETDB1,5.2230363379
ADAMTSL4,2.5484366247
MCL1,6.2477376726600005
CTSK,1.38956681176
RFX5,5.53106949273
PI4KB,6.392660880709999
PIP5K1A,5.649902819889999
ANP32E,7.22699011844
MINDY1,1.4905701304499999
ANXA9,0.0565835283664
SELENBP1,5.6610654798099995
CERS2,6.497772017590001
ENSA,7.6541347570700005
SEMA6C,2.55826763406
MRPL9,5.70929063572
ARNT,4.45680614923
POGZ,4.95466162084
C1orf56,3.15866017535
OAZ3,0.40053792958400003
HORMAD1,4.02768487694
GOLPH3L,4.43295940728
GABPB2,1.19534759832
SYT14,0.0703893278914
KCNH1,3.11103131239
DTL,4.643278996309999
DYRK3,1.89141918685
EIF2D,5.29498826769
INTS7,4.42559357765
VASH2,0.8953026213330001
TAF1A,3.2433644256900003
SMYD2,5.63894266891
SUSD4,0.0
DUSP10,1.15055967658
HHIPL2,0.13750352375
TP53BP2,4.12018602753
ATP8B2,5.59484708965
FLG2,0.0285691521968
CRNN,0.0
ADAM15,4.71973105675
JTB,5.835671479480001
RAB13,6.78135971352
S100A8,0.0
TPM3,7.98276546258
NUP210L,0.150559676575
SNAPIN,5.316145742290001
SLC27A3,3.9717734471900004
S100A7,0.0
UBAP2L,7.15218341906
SLC39A1,6.98025384599
HAX1,8.00814845991
CREB3L4,4.9527994779
EFNA3,3.40053792958
AQP10,0.0
KCNN3,0.8479969065549999
C1orf43,8.53025025617
GATAD2B,3.1906148602099997
ILF2,8.02801654368
RIT1,5.0241423459
INTS3,4.567423757709999
PKLR,0.0565835283664
HCN3,0.367371065649
FLG,1.13750352375
ACTA1,0.12432813500199999
C1orf131,4.686500527180001
GALNT2,5.60555359549
TTC13,3.1440463696200003
SCCPDH,2.32481060342
LYST,4.427606172780001
MAP3K21,0.545968369105
CEP170,5.3607154253900005
ACP1,6.913727173010002
SNAP47,4.6998847287
SRP9,8.54731871957
NVL,4.497612365619999
SDE2,3.9763636357300003
DEGS1,6.7782085764
FBXO28,3.9486008474900003
ARF1,7.96405201104
LEFTY2,0.0
CNIH4,6.70625425357
ITPKB,5.964167560680001
GUK1,6.85287278161
CDC42BPA,4.71918344048
CNIH3,2.7970129778400006
C1orf35,4.07724299893
MBOAT2,4.35755200462
PARP1,7.184081890369999
PSEN2,5.31179371775
PYCR2,6.46646398383
LBR,5.2524762141400005
WNT9A,0.0285691521968
EPHX1,4.91599885174
REN,0.0
SOX13,4.35120427726
ETNK2,3.95140129167
PPFIA4,1.15704371015
PLEKHA6,0.0285691521968
PTPN7,0.0285691521968
SYT2,0.0143552929771
ARL8A,4.65935375917
OSR1,0.0143552929771
GDF7,0.40053792958400003
PDIA6,8.47731304641
RHOB,3.3715588626099997
ATP6V1C2,1.42223300068
HNRNPLL,4.98185265329
GALM,0.333423733725
CAMKMT,2.07724299893
ABCG8,0.0285691521968
EML4,4.65363331139
CALM2,9.20050631516
CHAC2,3.0338634518700003
RPS27A,10.7537181783
WDPCP,2.25701061821
VPS54,4.3497898702399995
REG3G,0.23878685958700002
ASXL2,3.15380533608
ETAA1,3.3161457422900003
SNRPG,8.43020162636
ABHD1,0.53605290024
MEIS1,1.36176835942
TRIM43B,0.042644337408499995
TRIM43,0.150559676575
CIAO1,6.07382023329
ZNF514,2.82781902462
SNRNP200,7.0392480837
MRPS5,5.37955165337
ANKRD53,0.8479969065549999
TPRKB,5.7572899923800005
NAT8,0.0
EXOC6B,4.301587646600001
SFXN5,3.03033607837
TEX261,4.94673086014
DQX1,1.11103131239
DUSP11,4.5397791917
ST6GAL2,0.0565835283664
NPHP1,1.0285691522
MALL,0.0
THNSL2,4.91552090075
RALB,5.54689445989
C1QL2,0.0
TMEM177,4.544732655930001
NT5DC4,0.0
RABL2A,1.4114262457299998
SLC20A1,5.15299460549
FBLN7,1.28688114779
ZC3H8,3.6814492653099995
LIPT1,3.5594918132099997
CNGA3,0.0
FAHD2B,3.29719141657
LYG1,0.286881147788
AFF3,1.49569516262
UBXN4,5.154615611330001
NXPH2,0.18903382439
SPOPL,2.55581615506
THSD7B,0.555816155062
GPR17,0.0
POLR2D,5.37712374913
AMMECR1L,4.72355856147
GALNT13,0.0840642647885
PKP4,3.97452931248
SCN1A,0.20163386116999998
SLC4A10,0.0143552929771
SCRN3,3.266036894
LNPK,4.173926932
ZNF385B,0.32192809488699997
TMEFF2,0.0285691521968
CDCA7,5.4548339069
DLX1,1.8678964639900002
UBR3,4.14404636962
PHOSPHO2,2.3476656563
GULP1,3.40053792958
FAM171B,2.017921908
HSPD1,8.83352263642
CCDC150,3.06177619759
METTL21A,5.1085244567800006
UNC80,0.0143552929771
PTH2R,0.0143552929771
CPO,0.0285691521968
NBEAL1,2.7548875021599994
KANSL1L,2.96347412397
SPAG16,1.38956681176
ABCA12,0.0285691521968
SUMF1,3.99367436175
NYAP2,0.0
RHBDD1,4.09169983414
ACKR3,0.0
TRPM8,0.9855004303049999
HES6,5.56010351346
ESPNL,0.0840642647885
ANKMY1,2.05658352837
COPS7B,4.9968406478
DIS3L2,3.8359240742500003
CPNE9,0.0
FANCD2,5.114783447250001
TAMM41,2.6825732973500003
VGLL4,5.99571062891
RAB5A,4.604664415159999
RETREG2,6.44890095115
CTDSP1,4.495055528369999
CNOT9,5.52825874276
MARCH4,0.042644337408499995
STK11IP,4.11019617775
GMPPA,6.067380578019999
GRIP2,0.163498732283
EAF1,3.5981269599199996
CNTN4,0.748461233004
DYNC1LI1,4.408032466130001
RBMS3,0.22650852980900002
GADL1,0.18903382439
OSBPL10,2.87774424995
POMGNT2,2.31903981556
ACKR2,0.12432813500199999
FAM198A,0.150559676575
CSRNP1,1.16992500144
SLC25A38,1.66448284036
ITGA9,2.96347412397
SLC22A14,0.042644337408499995
GOLGA4,4.812498225330001
CTDSPL,4.45285896471
STAC,0.731183241572
IQSEC1,3.07724299893
CAND2,2.56071495447
RPL32,10.925257711199999
PTPRG,4.91886323727
IL17RD,0.22650852980900002
SHQ1,3.3476656563
SLC25A26,3.15380533608
UBA3,5.3023190509500004
ARL6IP5,6.71685374957
TMF1,3.5993177937
LRIG1,2.62058641045
LRTM1,0.0
LIMD1,3.7782085764
ZNF660,0.12432813500199999
NFKBIZ,1.31034012061
COL8A1,0.0
NXPE3,3.4841381312
ADGRG7,0.0
MYH15,0.0976107966264
PHLDB2,4.06436554026
ABHD10,4.392317422780001
TAGLN3,0.0
PLA1A,0.526068811668
RABL3,3.3015876466000003
ADPRH,0.0840642647885
IGSF11,4.8293421939
ATG3,5.2078928516400005
NR1I2,0.0
BOC,0.150559676575
SRPRB,5.16631374789
TMEM108,1.11769504267
AGTR1,0.042644337408499995
MED12L,1.33342373373
EIF2A,5.92076967302
ALDH1L1,0.454175893186
OSBPL11,2.7697717392500003
TRPC1,1.5704629310299998
NCEH1,2.464668267
SPATA16,0.0
FAM86B2,0.0
LPP,2.43562859405
TMEM44,1.7268312170299998
RUBCN,2.464668267
AMT,1.28095631383
TCTA,4.28392177231
NICN1,2.58255600301
UCN2,0.0
DCAF1,3.4382928515800004
MANF,6.36282052553
CCDC39,0.286881147788
STXBP5L,1.16349873228
EAF2,1.05658352837
ILDR1,0.0
TM4SF19,0.0285691521968
MUC4,0.0285691521968
SLIT2,0.8155754288629999
EIF2B5,5.66590435495
AHSG,0.0
ECE2,0.0
VWA5B2,0.0
DGKQ,2.0285691522
FIP1L1,6.11790278909
SLC26A1,0.722466024471
LYAR,4.7489978501
CENPC,3.0125686735
EPHA5,2.51096191928
CORIN,0.298658315565
ATP10D,1.70929063572
OCIAD2,0.0
SLC10A4,0.722466024471
SLC10A6,0.0285691521968
SCD5,1.09085343045
PLAC8,0.464668267003
ENOPH1,5.52230689287
CABS1,0.0
GC,0.0
TRMT10A,4.46727948046
KLHL8,3.0857645537800003
SNCA,5.76261457875
PYURF,6.32589006104
TBCK,3.40871186103
CAMK2D,4.67299099383
CISD2,6.07253459972
DDIT4L,2.21723071622
ANK2,4.375734538580001
TIFA,2.0
SPATA5,2.25398926623
FABP2,0.0
CCNA2,5.68873986801
METTL14,4.25851892471
USP53,0.731183241572
SETD7,4.1333991254199995
NAF1,3.2779847473
MARCH1,1.04963076772
SFRP2,0.0
RPS3A,11.365447588599999
RNF175,0.111031312389
PDGFC,1.40599235968
CBR4,4.16912328148
GLRA3,0.042644337408499995
CYP4V2,2.20163386117
ROPN1L,0.516015147004
NDUFS6,5.792595102509999
MARCH6,5.652773284509999
NKD2,1.2750070475
CDH18,0.464668267003
ADAMTS16,0.13750352375
SRD5A1,2.67807190511
MYO10,6.7923348057099995
OTULINL,0.411426245726
RPL37,10.4349409167
SKP2,3.9345165015900005
OSMR,0.871843648509
UGT3A1,0.0
PLK2,3.43028527298
SHISAL2B,0.44360665147600004
GZMA,0.0
PIK3R1,2.6553518286099997
HAPLN1,0.0
LHFPL2,4.80426011563
SSBP2,2.85996954822
BHMT,0.042644337408499995
ANKRD31,0.44360665147600004
IQGAP2,4.5020759560500005
CRHBP,0.0
RASA1,4.35049724708
LIX1,0.0
GIN1,2.28392177231
PPIP5K2,5.1106138055
PAM,5.40497122359
BDP1,3.53853816363
GTF2H2,1.05658352837
SLC30A5,5.14486214292
BTF3,9.09040357644
FBXL17,3.1602748314099998
SPATA9,1.55581615506
TSLP,0.333423733725
TNFAIP8,2.35332329116
FEM1C,2.0531113364599998
COMMD10,4.686500527180001
ATG12,5.36211916673
MEGF10,1.6735564239899998
ADAMTS19,0.0
YIPF5,4.90207357931
ARHGAP26,1.21412480535
CXCL14,0.0
LECT2,0.0
SLC25A48,0.0
DDX46,5.1695241971499994
IL9,0.0
TIMD4,0.0
RNF145,5.70265754339
C1QTNF2,0.163498732283
GABRA6,0.0
GABRB2,0.367371065649
FBXO38,3.6099912952099995
SPINK7,0.111031312389
PCYOX1L,1.42223300068
GLRA1,0.0143552929771
TNIP1,3.84297883179
G3BP1,6.5510545275
ZNF300,1.9927684307700002
N4BP3,0.111031312389
NHP2,7.49577509697
RMND5B,3.6622054996499998
BOD1,5.26678654069
CPLX2,0.0
TENM2,0.0
KCNMB1,0.0
FAM50B,3.2464080872500003
MYLK4,0.12432813500199999
FAM217A,0.0143552929771
TBC1D7,7.985955754610001
FARS2,3.88362081629
GFOD1,1.3219280948899998
CDKAL1,3.57531233069
PSD2,0.042644337408499995
LRRTM2,0.956056652412
ZMAT2,6.77597234931
GFRA3,0.0
KLHL3,0.641546029088
DCDC2,0.0143552929771
SLC17A4,0.0
HIST1H2BA,0.0
KAAG1,0.0
TRIM7,0.0703893278914
TRIM41,3.3204846780199997
HIGD2A,7.457709193360001
FAM193B,3.8298495598400004
PLA2G7,0.44360665147600004
TNFRSF21,1.8757800630700001
RNF44,4.08576455378
MUT,4.52356195606
RASGEF1C,0.0
DOK3,0.464668267003
ABT1,3.9354597478099995
PPP1R18,4.7054250390400005
DAAM2,3.60644222813
PRIM2,4.5625477242
MLIP,3.6825732973500003
HMGCLL1,0.0285691521968
LGSN,0.0
FGD2,0.13750352375
SCUBE3,2.96532254837
ANO7,0.97085365434
CRIP3,0.0
TTBK1,0.0143552929771
TCTE1,0.0
RPL7L1,7.24355484278
NFKBIE,2.9763636357300003
CYP39A1,0.0285691521968
TPBG,3.3204846780199997
IRAK1BP1,0.44360665147600004
PHIP,3.52481592836
PRSS35,0.13750352375
MMS22L,3.0600473836699997
FAXC,1.76977173925
GABRR1,0.0
PNRC1,4.90207357931
PM20D2,1.94860084749
RARS2,4.4296159642
SCML4,0.0285691521968
TBC1D32,1.21412480535
CLVS2,0.0
GPR6,0.0
RNF217,1.08406426479
RSPO3,0.12432813500199999
ARHGAP18,1.7311832415700001
TAAR2,0.0
TAAR6,0.0
TAAR8,0.0
ABRACL,5.23150921087
TAAR1,0.0
SLC18B1,6.3930042569
MTFR2,3.6182386556
SLC2A12,0.20163386116999998
SHPRH,2.71589337055
AIG1,3.16992500144
DYNLT1,6.714520290549999
TIAM2,2.9541963103900004
TMEM181,4.36527259976
PNLDC1,4.678635347819999
WTAP,5.85872702378
ZMYM4,4.77082904603
VIP,0.823749360308
ARMT1,4.56559717585
SLC22A3,0.0
VWDE,0.0143552929771
GNA12,4.8524982987900005
C7orf50,5.62935662008
SDK1,2.26903314646
CCZ1B,4.18348651446
C7orf26,3.3161457422900003
RBAK,2.60169651648
CREB5,1.28095631383
FERD3L,0.0
EGFR,0.956056652412
CDCA5,4.95512678126
IGFBP3,1.5109619192800001
PURB,3.8688842730300004
IGFBP1,0.0
SSC4D,0.38956681176299995
MDH2,7.336194109419999
POMZP3,3.2750070475
NIPSNAP2,5.62439338222
CCT6A,7.630303533280001
PSPH,6.54720302476
TRIM50,0.0143552929771
ZNF92,3.8619553641400004
ATXN7L1,3.80219321694
TMEM168,3.47897180503
ASB15,0.0143552929771
C7orf43,3.68929916054
SLC12A9,3.9221978483999997
GIGYF1,4.3398500028800004
TRIM4,4.31903981556
MEPCE,4.86740230573
ZAN,0.0
TMEM209,5.123086750980001
AGBL3,0.956056652412
STRA8,0.0
ZC3HAV1L,2.47248777146
TMEM140,3.82068956056
TLK2,4.52857131887
EPHA1,0.516015147004
NOM1,3.40463068422
CNPY1,0.0
NCAPG2,5.00090140274
ASB10,0.0
NLGN4X,0.12432813500199999
SHROOM2,2.2779847473
RAB19,0.0
LUC7L2,6.25814199589
DENND2A,4.48864353985
CLTRN,0.475084882949
SH3KBP1,4.17152710604
TMEM47,2.44360665148
LANCL3,0.0143552929771
SYTL5,0.659924558402
CASK,2.5655971758500002
KDM6A,3.3881895371599997
SPIN2A,0.23878685958700002
MSN,7.220716892
AKAP4,0.0
CCNB3,1.54101915313
HDAC8,4.79908730607
SLC16A2,0.9335726382610001
CXorf36,0.0
ZNF157,0.0143552929771
ZNF182,2.48542682717
CHST7,0.0143552929771
KRBOX4,3.8135246893
NDUFB11,6.73944309777
ZNF41,1.4436066514800001
RAB41,0.0840642647885
ZMYM3,4.2102329901
TAF1,3.6859401484500003
GPR174,0.0
NONO,8.05918219921
CCDC120,1.85199883711
LPAR4,0.0
EBP,6.290018846930001
AWAT2,0.0
OGT,5.92931759491
SNX12,5.29167722318
ITGB1BP2,0.650764559117
IL2RG,0.2750070475
GCNA,1.84398384405
ZNF711,2.0391383939099996
CPXCR1,0.0
DIAPH2,1.6461626571599999
NXF3,0.0
RIPPLY1,0.0
PRPS1,5.06824086131
CXorf57,2.19534759832
FRMPD3,0.12432813500199999
HTR2C,0.0143552929771
DOCK11,2.0
IGSF1,0.650764559117
ARHGAP36,0.0
GPC3,4.356848079240001
GPR119,0.0
RBMX,7.62935662008
MCPH1,1.9259994185599998
MFHAS1,2.5993177937
FBXO25,2.93357263826
FATE1,0.0
MAGEA4,0.555816155062
NSDHL,3.5273206078800006
ZNF185,2.1407786557799997
CETN2,4.20006486151
RPL10,11.3619985863
CSGALNACT1,0.163498732283
ATP6V1B2,6.23610988989
CCDC25,0.042644337408499995
HMBOX1,1.89530262133
CHRNB3,0.0
CHRNA6,0.0
GNRH1,0.464668267003
BIN3,2.48284828307
DOK2,0.0
SLC25A37,3.06350294231
CHMP7,3.5046203924
DOCK5,1.2326607567899999
STAR,0.0
PLPBP,3.5570424152599998
ERLIN2,3.9927684307699995
SNTG1,0.111031312389
PXDNL,0.13750352375
ST18,0.0
RGS20,7.00988458893
TACC1,4.02945288579
GOLGA7,4.57773093149
PLPP5,3.36737106565
GINS4,3.55090066465
NSD3,3.8589756142900002
DNAJC5B,0.0
CRH,0.0
TRIM55,0.111031312389
ADHFE1,1.8797057662799999
MRPS28,8.24754780689
PMP2,0.042644337408499995
LACTB2,7.056800263139999
PRDM14,0.0
TERF1,5.6296480441900005
RPL7,12.0954299908
SLC26A7,0.464668267003
PSKH2,0.0
ATP6V0D2,0.0
SYBU,1.6599245584
DPYS,0.495695162624
MTDH,7.290387539760001
LRP12,4.4574629646499995
EBAG9,6.022589749040001
RSPO2,0.0143552929771
POLR2K,8.07317755972
MAL2,5.64702663265
EIF3H,9.14626317643
UTP23,4.74038793247
NDUFB9,9.98170997465
TATDN1,6.60777415164
FAM83A,0.0
GSDMC,0.111031312389
FAM135B,0.0
ZNF7,5.7737326506099995
ARHGAP39,2.3645724322999997
SLC39A4,7.139653667569999
NAPRT,6.618825952590001
VLDLR,4.8664134811199995
AK3,2.9909548604
UHRF2,2.84398384405
NFIB,1.65076455912
CER1,0.0
PLIN2,0.48542682717
IFNA5,0.0
HAUS6,3.0373822219999997
CDKN2B,1.13750352375
IFNA16,0.0
CDKN2A,2.81557542886
C9orf72,3.28095631383
IFNK,0.042644337408499995
ZCCHC7,3.17951105027
FBXO10,2.7180875839599996
SIGMAR1,6.06995989046
CBWD5,3.77610398807
CEP78,2.8698714061799997
NTRK2,0.40053792958400003
IDNK,0.604071323669
SHC3,0.0285691521968
AUH,3.9068905956099997
MFSD14B,4.36597242759
C9orf3,3.10601323762
PLPPR1,0.0
OR13C4,0.0
ZNF462,2.29278174923
INIP,3.05831649559
UGCG,5.94743238947
ACTL7B,0.0
SNX30,2.55090066465
STOM,7.06274774578
GSN,5.31976242767
MRRF,4.56559717585
NR6A1,0.575312330687
CRB2,0.0
OR5C1,0.0
ALAD,3.2690331464599995
ASTN2,4.8369340113199994
WDR31,0.757023246507
POLE3,4.7975318395699995
SURF4,6.09992635056
GBGT1,0.0976107966264
SURF1,5.7455062658700005
SURF2,4.33556900556
SURF6,3.4249220882099998
MED22,3.7048719644599997
REXO4,4.316145742290001
RPL7A,10.950482995
GTF3C5,5.688460140419999
ASB6,3.35049724708
PTGES2,3.8747969659
NTMT1,5.419875930419999
CIZ1,4.154615611330001
SLC25A25,3.30451104181
SH3GLB2,2.66902676551
MIGA2,2.4568061492299997
PTGES,0.13750352375
LCN2,0.0
LRSAM1,2.31614574229
HMCN2,0.0285691521968
GPR107,5.17632277264
PAXX,4.68369645431
IDI2,0.0
INPP5E,2.21101219349
LCN9,0.0
SEC16A,5.10139795218
DPH7,4.36036427654
NOTCH1,1.7136958148399999
CACNA1B,0.0
NACC2,3.30888505741
PROSER2,1.9891390073700002
USP6NL,2.31034012061
COMMD3,5.19731499947
MSRB2,4.75648960676
PDSS1,2.9486008474900003
FAM171A1,0.0143552929771
MINDY3,2.92599941856
SLC39A12,0.0
TMEM236,0.757023246507
RSU1,2.72027846523
ST8SIA6,0.042644337408499995
PARD3,4.26002565596
ANKRD30A,0.0
ZEB1,0.790772037862
FAM13C,0.0
NRBF2,5.049630767719999
A1CF,0.0
CDHR1,0.18903382439
LRIT1,0.0
RGR,0.0
POLR3A,3.3519109611
HERC4,3.78868571061
LRMDA,6.4517056653600005
CAMK2G,2.14730669878
ADIRF,0.0840642647885
GLUD1,5.5677279633
ANKRD1,0.0565835283664
HTR7,0.0
RPP30,5.1321655254800005
FRA10AC1,3.9126498649
ADD3,4.24868662687
HABP2,0.0
VAX1,0.250961573533
DNAJB12,4.25171909261
EIF4EBP2,4.797012977840001
NPFFR1,0.0
PLEKHS1,0.0
TCF7L2,2.84398384405
MKI67,4.3909427728
CYP17A1,0.0
INA,0.0285691521968
FUOM,5.41886457739
LRRC27,1.08406426479
MTG1,4.73389660525
NKX6-2,0.0
PAOX,0.50589092973
GSTO1,7.731047439339999
TAF5,2.2387868595900002
PPRC1,4.04526821514
ITPRIP,1.7655347463599997
CNNM2,3.60169651648
PDCD11,4.48284828307
ADAM12,4.55826763406
RGS10,4.15055967658
BTBD10,5.958378711569999
ADM,3.3348542693299996
GAS2,0.6690267655100001
SLC5A12,0.0
LIN7C,2.52606881167
LRRC4C,0.0143552929771
IMMP1L,2.8953026213300004
SAA4,0.20163386116999998
PGAP2,3.5172756932099998
TUT1,4.11852584894
SCGB1A1,0.0
SYT8,0.0
ZNF214,0.0
ZNF215,0.17632277264000001
HSD17B12,6.46809451638
APIP,3.8589756142900002
PAMR1,0.0
DGKZ,3.8519988371099996
EIF3M,7.1538053360800005
TNKS1BP1,5.106432077819999
GLYAT,0.0
SERPING1,0.748461233004
OR5F1,0.0
SSRP1,6.76738996207
SLC43A1,3.2094533656299995
PTPRJ,5.09718938724
C11orf49,3.1176950426700003
ARFGAP2,5.06436554026
CELF1,4.88947354253
HIKESHI,5.439623137560001
CCDC81,0.17632277264000001
SESN3,2.8196681835
ENDOD1,3.86096279786
CCDC82,4.665620164069999
KLHL35,2.0391383939099996
TENM4,0.40053792958400003
SERPINH1,8.295631200399999
CAPN5,3.4316229597099994
INTS4,4.91552090075
PAK1,3.87085786436
RPS3,12.2354458543
ZC3H12C,3.9448584458099996
TTC12,2.40053792958
NCAM1,2.40871186103
DRD2,0.0285691521968
C11orf52,0.0
HTR3B,0.0
NPAT,2.96532254837
ATM,5.6946016533599995
AASDHPPT,5.371558862610001
GLB1L2,0.111031312389
SLX4IP,1.16992500144
LAMTOR1,6.728464765090001
P4HA3,0.545968369105
GRIK4,0.0
ST14,0.0
HYOU1,6.65978187976
GGTLC1,0.0
ADAM33,0.6870606883399999
SLC22A8,0.0
KAT14,2.9049657186799998
TKFC,4.70653055254
MTA2,5.35790383855
TMEM138,5.2850322496199995
FADS1,5.62439338222
TMC2,0.0565835283664
ROM1,1.37295209791
EML3,4.572889668419999
INCENP,5.40190347161
ZP1,0.0
OOSP2,0.0
MS4A3,0.0
PLCH2,0.0565835283664
CPSF7,5.87651694657
MS4A2,0.0
B3GAT3,5.36352154355
EI24,6.5467401527
CCDC15,1.79908730607
CHEK1,5.07382023329
FEZ1,4.47638168757
ESAM,0.0
KIRREL3,0.7739963251109999
MPZL2,0.0
SCN2B,0.0
SIDT2,2.44360665148
TMEM25,2.47248777146
TAGLN,1.09085343045
JPH2,0.042644337408499995
DUSP15,0.831877241192
COMMD7,5.44161626941
C20orf144,0.150559676575
KIAA1755,0.0
SPATA25,0.411426245726
OCSTAMP,0.0
DSN1,5.22458056608
SOGA1,3.7430840555500002
CNBD2,1.9745293124799999
SPINT4,0.0
CDH22,0.0
LSM14B,5.3909427728
YTHDF1,5.22149045504
CABLES2,1.4114262457299998
LTO1,2.9855004302999997
GPHA2,0.0
SLC22A9,0.0
TRPT1,5.33664044641
NUDT22,4.66789212523
FERMT3,0.9107326619030001
PLCB3,3.10097764772
MRPL49,5.89941734868
CDC42EP2,1.23878685959
FAU,9.61378946447
TM7SF2,2.9486008474900003
VPS51,5.87307493222
TBX6,1.3219280948899998
PPP4C,6.17572418538
ALDOA,9.73986497544
FAM57B,0.0285691521968
DOC2A,0.250961573533
HIRIP3,4.70487196446
TAOK2,4.239550796610001
TMEM219,6.82769202122
HMGA2,4.06436554026
MMP3,0.0
CNKSR2,0.34482849699699997
CNTN5,0.0143552929771
KLRF1,0.0
CLEC1A,0.150559676575
MKX,0.0
MPP7,0.0143552929771
ITGB1,8.49709337466
FXYD4,0.0
TRIM48,0.0285691521968
OR8K1,0.0
OR5M9,0.0
PCDH15,0.0
CTF1,0.0
CWC15,5.36841915508
FCGR1A,0.0840642647885
ARID5B,6.14261765545
KLHL1,0.0
CDH8,1.02147972741
DCUN1D2,2.61588707392
TMCO3,3.63459326845
TMEM218,4.634593268450001
TIRAP,3.29719141657
EEF1AKMT1,2.9836776947000003
LATS2,3.45549162063
SAP18,6.27015513877
ADGRL3,0.21412480535300002
KIAA1328,2.11436702495
FAM124A,1.0285691522
HNMT,1.0772429989299999
LYPD1,0.042644337408499995
LYPD6B,1.61353165292
PDCD4,8.041330606819999
ADRA2A,2.19534759832
GPM6A,0.310340120612
WDR17,0.782408564927
SPATA4,0.0
VEGFC,2.45943161864
CCDC102B,0.887525270742
CD226,1.6322682155000001
CNDP1,0.0
