,def
WDR20,3.53853816363
NIPA2,4.02680005934
SLC12A6,3.86393845042
DUOXA1,0.0285691521968
MFAP1,3.6427015718300004
TCF12,4.266036894
SORD,4.0285691522
SERF2,8.68541459562
ZSCAN29,3.39643353125
DUOXA2,0.0
DUOX2,0.0285691521968
LYSMD2,2.67355642399
SLC27A2,2.32192809489
FGF7,0.0143552929771
HDC,0.0
GCNT3,2.01435529298
BNIP2,5.04745114042
GTF2A2,6.2712762591799995
SRP14,7.2567276351
BAHD1,2.1602748314099998
DISP2,0.20163386116999998
CDAN1,1.8718436485099998
TLE3,3.3645724323
ANP32A,7.04625094028
COMMD4,5.2562558732
UBE2Q2,4.0232553523000005
PSTPIP1,0.0
ETFA,6.7592890159
BCL2A1,2.99457972422
HMG20A,3.54225804977
SCAPER,1.9927684307700002
TSPAN3,7.25162442447
WDR61,5.54504168347
NCOA2,2.22342254993
NEIL1,2.7612852733599995
MAN2C1,5.57015930164
DNAJA4,0.6870606883399999
TLNRD1,1.5160151469999998
TPM1,7.162794119310001
IGF1R,2.35895882583
ARRDC4,4.21645486514
PIF1,1.29278174923
USP3,4.27575204883
CYP11A1,0.263034405834
BBS4,3.35895882583
PML,3.56924802987
CYP1A1,0.9411063109460001
ADAMTS17,0.0143552929771
LINS1,3.10601323762
ULK3,3.3519109611
GOLGA6D,0.042644337408499995
PCSK6,2.78659636189
CCDC33,1.7484612330000002
CELF6,0.042644337408499995
SCAMP2,4.2187811677800005
CYP1A2,0.0143552929771
LMAN1L,0.0143552929771
HAPLN3,1.28688114779
RHCG,0.042644337408499995
POLG,3.8186460828199995
RLBP1,0.0565835283664
FANCI,4.1342209397600005
ABHD2,3.53231695933
WDR93,0.111031312389
TICRR,1.0772429989299999
NTRK3,0.0
DET1,1.53106949273
MFGE8,4.72410451987
ZNF710,2.8052924556
UNC45A,3.99729240764
ST8SIA2,0.0
MCTP2,0.748461233004
FURIN,4.79805051477
IQGAP1,6.1462886371800005
CRTC3,2.49057013045
EFL1,2.46727948046
SH3GL3,0.0143552929771
SEC11A,6.713145902490001
SEPT12,0.0
GLYR1,4.77452352959
PMM2,5.3437631221499995
SLC5A2,0.13750352375
ITGAX,0.042644337408499995
TGFB1I1,3.4222330006800004
C16orf58,5.346247774080001
ARMC5,1.5260688116699999
PARN,4.190614860209999
FTO,3.96162332829
UQCRC2,6.64975914663
CDR2,4.73822740037
IGSF6,0.0703893278914
ARHGAP17,3.67581593117
MYLK3,0.0143552929771
ABCC12,0.0143552929771
NKD1,0.0703893278914
DHX38,4.56559717585
TXNL4B,3.8962718488099997
MARVELD3,2.41953889151
CHST4,0.32192809488699997
ZFHX3,1.5058909297299998
CLEC18B,0.111031312389
CPNE2,2.8052924556
NLRC5,2.77188557852
KATNB1,4.0574502721800005
KIFC3,4.96855160336
ADAMTS18,0.0285691521968
NUDT7,0.8953026213330001
GCSH,5.358607249119999
CMTM3,3.92694824795
CMTM2,0.0976107966264
CDH11,0.310340120612
NOL3,4.2735158897000005
MAP1LC3B,6.394548439169999
MBTPS1,5.06608919046
CDH13,0.111031312389
ZCCHC14,2.58496250072
MEAK7,4.12350066435
ADAD2,0.0285691521968
OSGIN1,1.60880924268
IRF8,0.21412480535300002
RHOT2,5.952799477899999
RPL3L,0.0285691521968
ZSCAN32,3.55581615506
RPS2,10.5262057798
NDUFB10,7.12629147777
PDPK1,3.3881895371599997
TIGD7,0.807354922058
DEF8,5.29975751184
TCF25,5.40224465525
GALNS,2.344828497
GAS8,3.43028527298
MED9,2.03210084317
NCOR1,4.41074812819
COPS3,5.98390566263
GID4,1.8559896973099999
ZNF287,0.0
MYOCD,0.0
KSR1,1.4750848829499998
UTP4,5.36282052553
RANBP10,2.33342373373
CTRL,0.6322682155
DPEP3,0.0
GFOD2,2.72683121703
NOB1,6.005399987740001
PRPSAP2,4.71589337055
UNC45B,0.0
PCTP,3.49057013045
OR4D1,0.0
TOM1L1,4.94016675048
KIF2B,0.0
C17orf80,2.60407132367
TOB1,4.60940039001
VPS53,1.76128527336
SPATA22,0.0
SGSM2,4.6814492653099995
NPEPPS,5.797012977840001
SKAP1,2.12763327973
LRRC46,0.555816155062
SCRN2,3.3434078223
SSH2,2.36176835942
RHBDL3,0.0
SPACA3,1.2630344058299998
ARSG,2.04264433741
ABCA8,0.0
G6PC3,5.16148463864
CLTC,5.15258906929
C17orf64,0.0
BCAS3,2.23266075679
PTRH2,5.10726939359
SS18,4.85598969731
TAF4B,2.25701061821
AFG3L2,4.736063627869999
PRELID3A,3.35473423997
IMPA2,1.18269229752
GNAL,0.163498732283
SLC39A6,4.822220271619999
RPRD1A,4.84448608776
C18orf21,4.68985823632
GALNT1,4.85698568978
ASXL3,0.0143552929771
ADCYAP1,0.0
MEP1B,0.0285691521968
SLC25A52,0.0143552929771
GAREM1,2.11436702495
ESCO1,3.2585189247099997
OSBPL1A,2.8698714061799997
GATA6,3.21256933885
GREB1L,1.99638874645
RMC1,3.99729240764
PELP1,3.7938958825499998
NPC1,5.55826763406
SLC14A1,3.0721058004799997
ARRB2,1.9818526532900003
SLC13A5,0.475084882949
ZMYND15,0.475084882949
WRAP53,2.49057013045
MINK1,3.94673086014
SAT2,5.44757919655
ASGR1,0.367371065649
PIK3R5,0.0
TP53,5.36946648365
CCDC40,1.4489009511500002
ARHGDIA,6.43011797489
TMC6,4.8078700783
SLC16A3,5.48188013962
CARD14,0.678071905113
TTYH2,0.23878685958700002
RAB40B,1.11769504267
EIF4A3,5.58104990095
CSNK1D,5.442943495850001
ANAPC11,6.9041227767699995
TBCD,3.35332329116
FN3KRP,3.33913738492
NARF,4.2102329901
RPTOR,2.3015876466
FOXK2,3.6147098441199996
TRIM65,2.78659636189
CBX8,2.1699250014400002
SECTM1,3.53356334821
RNF157,0.150559676575
CEP131,1.5459683691100001
ZNF750,0.0
WDR45B,5.57258654939
CBX4,3.5861642459300005
RNF165,0.0
DYM,3.4672794804600002
MAPK4,0.0
ELAC1,3.2234225499299995
MBD1,5.267910280880001
SMAD4,3.93922657773
TNFRSF11A,0.613531652918
ZCCHC2,2.20476675065
FBXO15,0.378511623254
CBLN2,0.286881147788
PMAIP1,7.22448410023
P3H4,3.62993940944
NT5C3B,5.0303360783699995
RETREG3,3.09085343045
ERBB2,4.23112515788
GRB7,4.24184018356
MIEN1,4.80477637796
PNMT,0.38956681176299995
ARL5C,0.0
STAC2,0.0
IGFBP4,6.16470584018
FKBP10,6.05680026314
TXNL4A,5.724923070269999
CACNA1A,0.150559676575
MISP3,0.555816155062
SAMD1,2.48284828307
BRD4,3.2218770810799997
SLC39A3,2.9107326619
NFIC,2.24488705912
TPGS1,0.38956681176299995
PLPP2,6.07382023329
ZIM3,0.0
PRDM15,1.24488705912
PFKL,4.53729606709
FEM1A,0.286881147788
VAV1,3.76765479824
MVB12A,4.1001366712900005
CIB3,0.0703893278914
SH3GL1,4.48478262308
DUS3L,3.54966917073
DPP9,6.037382222000001
DMRTC2,0.0
CCDC97,3.56803210477
TMEM91,1.55581615506
ZFP14,0.9411063109460001
SIRT3,2.8619553641400004
IFITM3,6.996727685730001
PGGHG,1.5704629310299998
HUNK,0.0
COL6A1,5.70210340663
OR1E3,0.0
IFNAR1,3.55090066465
SOD1,6.751410160060001
COL6A2,2.81557542886
SIK1,2.61588707392
DNMT3L,0.0
TRPM2,0.0285691521968
SCYL1,4.42088657498
TMEM50B,3.9736112755199997
APP,7.98947965395
DOP1B,1.8278190246200001
URB1,2.71589337055
AKT1,5.56132613645
IL19,0.042644337408499995
EMP3,6.55842071327
SAE1,6.86133509025
NTN5,0.0976107966264
LMTK3,1.42760617278
GEMIN7,5.82043428408
CBLC,4.53044535469
WTIP,1.03562390973
ADAMTS10,0.286881147788
SLC6A3,0.0
RNPEPL1,4.641546029090001
CAPN10,2.98185265329
MYO1F,0.12432813500199999
NLRP12,0.0143552929771
CACNG8,0.871843648509
ZNF787,3.59454854955
TIMM29,2.7739963251099997
FBN3,0.0
CARM1,3.88752527074
EVI5L,1.5459683691100001
TM4SF5,0.150559676575
SLC47A1,0.0
PSMB6,7.57697555421
GPR32,0.0
SIGLEC10,0.0
ACP4,0.0
KLK3,0.0143552929771
ZNF473,2.8619553641400004
FAM71E1,0.8797057662819999
RPS11,12.513036673699999
PTH2,0.0
RPL13A,11.669416592100001
CTU1,0.7739963251109999
NOSIP,6.48671437303
IGLON5,0.0143552929771
RCN3,0.163498732283
ZNF614,3.10768786931
SLC2A5,0.21412480535300002
RERE,3.9202933002099996
MMEL1,0.0840642647885
CFAP74,0.12432813500199999
PRDM16,0.0
CELA2A,0.0
PADI3,0.22650852980900002
FHAD1,1.59454854955
PADI1,4.03826057518
EPHA2,7.1475102249199995
ARHGEF19,2.37295209791
EFHD2,6.33967188139
PEX14,3.29425313644
PGD,6.02635744696
MYOM3,0.38956681176299995
SH3BGRL3,7.246978059610001
CNKSR1,4.32624970084
RPL11,10.257623557899999
IL22RA1,1.11769504267
ZNF593,5.29020320513
C1orf216,1.86393845042
KIAA0319L,4.65821148275
EVA1B,1.35049724708
C1orf94,0.0
DMRTA2,0.111031312389
PLK4,2.62527048937
MAP3K6,1.96716860753
FCN3,0.0
GPN2,3.7092906357199995
SYTL1,5.18903382439
WDTC1,2.99457972422
CELA3A,0.0285691521968
NBPF3,1.344828497
HSPG2,6.16128307454
ITGB3BP,4.06953032516
SERBP1,6.9276594607
BCL10,5.52230689287
CYR61,8.5519389206
PRKACB,3.6194130106
PIGK,4.64846544303
TINAGL1,8.03848007994
AZIN2,1.55090066465
RPS8,11.346181276700001
KIF2C,4.27426166126
PTPRF,6.09655704226
BEST4,0.526068811668
MOB3C,2.21101219349
CYP4B1,0.7398481026989999
TMEM61,0.40053792958400003
DMRTB1,0.0
LMO4,6.180505943790001
SYPL2,0.0
BARHL2,0.0
MTF2,3.37016428054
SLC44A3,2.21412480535
IGSF3,2.10433665981
ZNF697,3.3519109611
CTTNBP2NL,2.72246602447
STRIP1,3.7344386661400004
KCNA10,0.0
PSMA5,6.34358548316
FNDC7,0.0
C1orf162,0.2750070475
CD53,0.042644337408499995
PROK1,0.0
CELSR2,1.6959938131099999
ITGA10,1.26903314646
GPR161,0.887525270742
ALDH9A1,4.16510798514
ATP1B1,7.065766162869999
TIPRL,4.78345665436
NME7,6.23496109484
POGK,3.7048719644599997
MPC2,4.29278174923
CREG1,4.73930807086
DCAF6,3.1026581313599997
GPA33,0.0143552929771
RXRG,0.0
TBX19,0.831877241192
UCK2,4.84498815668
TMCO1,6.41142624573
XCL1,0.0565835283664
XCL2,0.0
POU2F1,1.4905701304499999
MAEL,0.0143552929771
ILDR2,0.0976107966264
DPT,0.0
MGST3,5.344118334519999
ADCY10,0.0143552929771
COP1,4.26228280642
NECTIN4,4.65191274465
UFC1,5.51790555353
PPOX,3.83289001416
FCGR2A,0.23878685958700002
NUF2,4.53231695933
RGS5,2.0531113364599998
SDHC,7.596487956860001
PFDN2,7.81134257974
NR1I3,0.0703893278914
USP21,3.7059779016800003
F13B,0.0
PRCC,4.4005379295800005
FCRL5,0.0
RRNAD1,4.51790555353
MRPL24,6.160274831410001
PIGM,2.0391383939099996
CASQ1,0.0143552929771
ISG20L2,4.14812063112
CRABP2,7.738362528460001
HDGF,7.930027640880001
ABL2,3.91934008244
XPR1,3.20163386117
RGS16,2.30451104181
TOR1AIP1,4.20006486151
FAM163A,0.0
HMCN1,0.21412480535300002
RGL1,1.5459683691100001
LYPLAL1,3.66106547981
LHX9,0.17632277264000001
PRUNE1,2.73335434061
RORC,0.0565835283664
TUFT1,4.55213110825
SF3B4,5.3004898443599995
ECM1,1.5704629310299998
ZNF687,3.0738202332899998
TARS2,3.74631276643
CGN,4.91886323727
SNX27,2.43562859405
SETDB1,4.121015400959999
ADAMTSL4,1.22650852981
MCL1,6.801158656089999
CTSK,0.9411063109460001
RFX5,3.2720231890599996
PI4KB,3.80941444424
PIP5K1A,5.25964912065
ANP32E,4.8928767000599995
MINDY1,1.55090066465
ANXA9,2.19219416528
SELENBP1,1.6322682155000001
CERS2,6.2720231890600004
ENSA,6.204375511319999
SEMA6C,0.20163386116999998
MRPL9,4.77082904603
ARNT,2.42223300068
POGZ,3.96901230752
C1orf56,1.4436066514800001
OAZ3,0.704871964456
HORMAD1,0.0
GOLPH3L,3.63923216325
GABPB2,1.8678964639900002
SYT14,0.62293035092
KCNH1,0.0143552929771
DTL,1.94110631095
DYRK3,0.8953026213330001
EIF2D,4.21334728173
INTS7,2.59693514239
VASH2,0.042644337408499995
TAF1A,2.94298359819
SMYD2,3.7644735509900005
SUSD4,0.863938450424
DUSP10,4.16027483141
HHIPL2,0.12432813500199999
TP53BP2,3.30888505741
ATP8B2,0.713695814843
FLG2,0.0
CRNN,0.0143552929771
ADAM15,6.39848719002
JTB,6.05506547257
RAB13,6.766197597300001
S100A8,0.2750070475
TPM3,7.5018371849
NUP210L,0.0143552929771
SNAPIN,4.76288029292
SLC27A3,2.45417589319
S100A7,0.32192809488699997
UBAP2L,5.50016467949
SLC39A1,5.83238371655
HAX1,7.0983479670000005
CREB3L4,3.6791985705699997
EFNA3,1.10433665981
AQP10,0.0
KCNN3,0.0565835283664
C1orf43,7.687480666519999
GATAD2B,2.63459326845
ILF2,7.416755312060001
RIT1,2.86393845042
INTS3,3.70818723602
PKLR,0.0
HCN3,0.650764559117
FLG,0.0285691521968
ACTA1,0.0285691521968
C1orf131,3.6229303509199995
GALNT2,4.44625622989
TTC13,3.21723071622
SCCPDH,3.6450098843900003
LYST,1.8559896973099999
MAP3K21,2.266036894
CEP170,3.7279204545599995
ACP1,7.0392480837
SNAP47,2.93357263826
SRP9,7.647530379530001
NVL,3.5861642459300005
SDE2,3.64038956005
DEGS1,4.39025495632
FBXO28,3.5570424152599998
ARF1,7.60414547344
LEFTY2,0.0
CNIH4,5.6340123563999995
ITPKB,1.0
GUK1,6.7117702038600004
CDC42BPA,2.7506065048400004
CNIH3,2.6758159311700003
C1orf35,2.69599381311
MBOAT2,4.422905742609999
PARP1,3.94673086014
PSEN2,3.15380533608
PYCR2,5.31578357459
LBR,4.57652213792
WNT9A,0.263034405834
EPHX1,4.8196681835
REN,0.432959407276
SOX13,3.19534759832
ETNK2,2.18903382439
PPFIA4,0.0976107966264
PLEKHA6,2.15704371015
PTPN7,0.0143552929771
SYT2,0.0143552929771
ARL8A,3.61353165292
OSR1,0.765534746363
GDF7,0.0285691521968
PDIA6,7.66163560234
RHOB,3.53356334821
ATP6V1C2,0.823749360308
HNRNPLL,4.17072627613
GALM,2.1407786557799997
CAMKMT,3.03033607837
ABCG8,0.0
EML4,4.12267271882
CALM2,10.9746296873
CHAC2,3.7092906357199995
RPS27A,10.8639539326
WDPCP,0.948600847493
VPS54,2.7612852733599995
REG3G,0.0
ASXL2,2.25398926623
ETAA1,2.85399564718
SNRPG,7.607848111339999
ABHD1,0.38956681176299995
MEIS1,0.526068811668
TRIM43B,0.0
TRIM43,0.0143552929771
CIAO1,4.7092906357199995
ZNF514,2.00360223668
SNRNP200,5.443275111769999
MRPS5,4.67919857057
ANKRD53,0.12432813500199999
TPRKB,5.858478390419999
NAT8,0.0
EXOC6B,2.91456452349
SFXN5,0.799087306074
TEX261,4.10685079645
DQX1,0.13750352375
DUSP11,3.83086375675
ST6GAL2,0.0976107966264
NPHP1,2.18903382439
MALL,4.49313492231
THNSL2,0.163498732283
RALB,5.491211756
C1QL2,0.0
TMEM177,2.82781902462
NT5DC4,1.11769504267
RABL2A,2.32192809489
SLC20A1,6.36352154355
FBLN7,0.17632277264000001
ZC3H8,3.61235249875
LIPT1,2.6322682155000003
CNGA3,0.0143552929771
FAHD2B,2.25701061821
LYG1,1.0285691522
AFF3,0.0565835283664
UBXN4,5.53667461757
NXPH2,0.0285691521968
SPOPL,3.09085343045
THSD7B,0.0
GPR17,0.0
POLR2D,4.28540221886
AMMECR1L,3.4698859762699996
GALNT13,0.163498732283
PKP4,4.33842441478
SCN1A,0.0
SLC4A10,0.0143552929771
SCRN3,3.41818994795
LNPK,1.9523335663699999
ZNF385B,0.0
TMEFF2,0.0
CDCA7,2.24488705912
DLX1,0.0143552929771
UBR3,2.7655347463599997
PHOSPHO2,2.30742852519
GULP1,4.63865311647
FAM171B,1.5109619192800001
HSPD1,8.06947662051
CCDC150,1.5210507369
METTL21A,3.40053792958
UNC80,0.0
PTH2R,0.0
CPO,0.0285691521968
NBEAL1,1.5109619192800001
KANSL1L,1.7398481027000001
SPAG16,4.74738739965
ABCA12,1.35049724708
SUMF1,3.5837597536400003
NYAP2,0.44360665147600004
RHBDD1,3.40599235968
ACKR3,0.0143552929771
TRPM8,0.0
HES6,1.5360529002399999
ESPNL,0.333423733725
ANKMY1,3.15055967658
COPS7B,3.5447326559300008
DIS3L2,3.30597052098
CPNE9,0.042644337408499995
FANCD2,3.0338634518700003
TAMM41,3.67581593117
VGLL4,3.4918530963300003
RAB5A,5.36841915508
RETREG2,4.1366835776999995
CTDSP1,4.27426166126
CNOT9,4.08406426479
MARCH4,1.5160151469999998
STK11IP,3.2524762141400005
GMPPA,4.736063627869999
GRIP2,0.0
EAF1,3.53605290024
CNTN4,0.0
DYNC1LI1,4.52418907845
RBMS3,0.0840642647885
GADL1,0.0
OSBPL10,2.8619553641400004
POMGNT2,1.76977173925
ACKR2,0.0703893278914
FAM198A,0.0
CSRNP1,2.91456452349
SLC25A38,3.8176232575099998
ITGA9,0.0143552929771
SLC22A14,0.0285691521968
GOLGA4,4.62527048937
CTDSPL,3.9523335663699997
STAC,2.8196681835
IQSEC1,2.32481060342
CAND2,0.042644337408499995
RPL32,11.0788846472
PTPRG,2.23266075679
IL17RD,0.584962500721
SHQ1,2.10433665981
SLC25A26,4.05918219921
UBA3,5.10181813423
ARL6IP5,6.02392064862
TMF1,3.55090066465
LRIG1,1.9335726382599998
LRTM1,0.0
LIMD1,2.31614574229
ZNF660,0.111031312389
NFKBIZ,4.91838623445
COL8A1,3.2234225499299995
NXPE3,0.50589092973
ADGRG7,0.0976107966264
MYH15,0.0703893278914
PHLDB2,5.057016965369999
ABHD10,3.6158870739199998
TAGLN3,2.60407132367
PLA1A,0.0565835283664
RABL3,3.3603642765400004
ADPRH,0.310340120612
IGSF11,0.0565835283664
ATG3,4.88947354253
NR1I2,0.0285691521968
BOC,0.286881147788
SRPRB,5.91910167956
TMEM108,0.0
AGTR1,0.0
MED12L,0.0285691521968
EIF2A,5.2106226444
ALDH1L1,2.49057013045
OSBPL11,2.26002565596
TRPC1,0.44360665147600004
NCEH1,4.39437694496
SPATA16,0.0
FAM86B2,0.863938450424
LPP,3.00898878323
TMEM44,3.07724299893
RUBCN,2.00360223668
AMT,1.7739963251099997
TCTA,2.45943161864
NICN1,1.7907720378599998
UCN2,1.8073549220599998
DCAF1,2.8359240742500003
MANF,6.37312615776
CCDC39,0.432959407276
STXBP5L,0.0
EAF2,1.09085343045
ILDR1,1.22650852981
TM4SF19,0.855989697308
MUC4,4.341985747230001
SLIT2,1.464668267
EIF2B5,4.82171021503
AHSG,0.0143552929771
ECE2,0.0
VWA5B2,0.0143552929771
DGKQ,1.4489009511500002
FIP1L1,5.41920177385
SLC26A1,0.0976107966264
LYAR,4.1866590172
CENPC,2.35614381023
EPHA5,0.0
CORIN,0.042644337408499995
ATP10D,1.65535182861
OCIAD2,8.45992336268
SLC10A4,0.0840642647885
SLC10A6,0.0285691521968
SCD5,2.04264433741
PLAC8,1.8073549220599998
ENOPH1,5.57076649653
CABS1,0.0
GC,0.0143552929771
TRMT10A,2.6982184782200003
KLHL8,2.38956681176
SNCA,0.0
PYURF,6.198297694859999
TBCK,2.39780296186
CAMK2D,3.22804904788
CISD2,4.9713136240699995
DDIT4L,0.8479969065549999
ANK2,0.757023246507
TIFA,2.17951105027
SPATA5,0.748461233004
FABP2,0.0
CCNA2,3.4982508675300004
METTL14,3.4982508675300004
USP53,3.4711874603900004
SETD7,3.88849973551
NAF1,3.10433665981
MARCH1,1.28688114779
SFRP2,0.0
RPS3A,11.757889990299999
RNF175,0.0285691521968
PDGFC,3.79805051477
CBR4,2.35614381023
GLRA3,0.0565835283664
CYP4V2,1.28688114779
ROPN1L,0.0
NDUFS6,3.69265037004
MARCH6,3.6587827340099994
NKD2,0.333423733725
CDH18,0.0
ADAMTS16,0.263034405834
SRD5A1,1.32768736418
MYO10,2.35049724708
OTULINL,0.422233000683
RPL37,10.2573878427
SKP2,1.94860084749
OSMR,5.381975478559999
UGT3A1,0.0
PLK2,7.98190972079
SHISAL2B,0.0703893278914
GZMA,0.0285691521968
PIK3R1,1.4436066514800001
HAPLN1,0.0143552929771
LHFPL2,3.6937657122199994
SSBP2,3.31759350462
BHMT,0.12432813500199999
ANKRD31,0.17632277264000001
IQGAP2,1.01435529298
CRHBP,0.0
RASA1,6.1319598229
LIX1,0.0
GIN1,2.39780296186
PPIP5K2,3.464668267
PAM,5.57137343597
BDP1,2.86393845042
GTF2H2,4.12680770314
SLC30A5,4.6797615735199996
BTF3,9.42710328715
FBXL17,2.97819562968
SPATA9,0.545968369105
TSLP,1.90689059561
TNFAIP8,4.84799690655
FEM1C,2.42760617278
COMMD10,5.27239650904
ATG12,5.07510472221
MEGF10,0.12432813500199999
ADAMTS19,0.0
YIPF5,4.766595161730001
ARHGAP26,3.09592442
CXCL14,0.042644337408499995
LECT2,0.0
SLC25A48,0.0
DDX46,3.9401667504800004
IL9,0.0
TIMD4,0.0
RNF145,5.05311133646
C1QTNF2,0.0143552929771
GABRA6,0.0
GABRB2,0.0
FBXO38,3.83086375675
SPINK7,0.0143552929771
PCYOX1L,2.2750070475
GLRA1,0.0
TNIP1,6.19219416528
G3BP1,5.61323695472
ZNF300,2.24184018356
N4BP3,0.44360665147600004
NHP2,6.9371089462
RMND5B,2.80322703643
BOD1,5.754620311669999
CPLX2,0.0
TENM2,0.0285691521968
KCNMB1,0.0
FAM50B,0.963474123975
MYLK4,0.38956681176299995
FAM217A,0.0
TBC1D7,3.80219321694
FARS2,2.81557542886
GFOD1,1.6959938131099999
CDKAL1,2.6576400052099998
PSD2,0.0703893278914
LRRTM2,0.0143552929771
ZMAT2,5.94415566344
GFRA3,0.0143552929771
KLHL3,1.10433665981
DCDC2,0.6959938131100001
SLC17A4,0.0
HIST1H2BA,0.0
KAAG1,0.042644337408499995
TRIM7,2.31614574229
TRIM41,3.4763816875699995
HIGD2A,5.97154355395
FAM193B,3.67355642399
PLA2G7,0.963474123975
TNFRSF21,6.50604966825
RNF44,3.7612852733599995
MUT,3.62175885671
RASGEF1C,0.0
DOK3,0.378511623254
ABT1,3.6427015718300004
PPP1R18,5.34837407519
DAAM2,0.0143552929771
PRIM2,3.08065766335
MLIP,0.263034405834
HMGCLL1,0.0
LGSN,0.0
FGD2,0.150559676575
SCUBE3,0.22650852980900002
ANO7,0.263034405834
CRIP3,0.0
TTBK1,0.0285691521968
TCTE1,0.0285691521968
RPL7L1,5.9968406478
NFKBIE,2.8176232575099998
CYP39A1,2.09423606985
TPBG,5.034303767769999
IRAK1BP1,1.13750352375
PHIP,2.47767732757
PRSS35,0.0
MMS22L,1.41683974191
FAXC,1.91838623445
GABRR1,0.0
PNRC1,3.25701061821
PM20D2,0.790772037862
RARS2,3.98641093525
SCML4,0.0
TBC1D32,0.871843648509
CLVS2,0.0
GPR6,0.0
RNF217,2.13750352375
RSPO3,0.0143552929771
ARHGAP18,4.7782085764
TAAR2,0.0
TAAR6,0.0
TAAR8,0.0
ABRACL,5.318316841330001
TAAR1,0.0
SLC18B1,4.04614178164
MTFR2,2.50080205306
SLC2A12,1.8718436485099998
SHPRH,1.58014548442
AIG1,6.7592890159
DYNLT1,6.440121678730001
TIAM2,1.21412480535
TMEM181,4.04351949366
PNLDC1,0.0143552929771
WTAP,5.4005379295800005
ZMYM4,3.62175885671
VIP,1.5360529002399999
ARMT1,3.80941444424
SLC22A3,2.9126498649
VWDE,1.29865831556
GNA12,3.6264391367
C7orf50,5.872089989330001
SDK1,0.111031312389
CCZ1B,4.90592847817
C7orf26,3.3476656563
RBAK,2.60880924268
CREB5,2.95233356637
FERD3L,0.0
EGFR,5.63633460244
CDCA5,3.39917109382
IGFBP3,3.7634115744699996
PURB,3.1779177922
IGFBP1,1.03562390973
SSC4D,0.2750070475
MDH2,6.6879005224800006
POMZP3,1.3840498068
NIPSNAP2,5.933100474930001
CCT6A,7.06436554026
PSPH,5.68116812042
TRIM50,0.0
ZNF92,2.54101915313
ATXN7L1,1.85996954822
TMEM168,2.48284828307
ASB15,0.0
C7orf43,3.2585189247099997
SLC12A9,3.69599381311
GIGYF1,3.0738202332899998
TRIM4,3.61235249875
MEPCE,3.29719141657
ZAN,0.0
TMEM209,3.9068905956099997
AGBL3,0.378511623254
STRA8,0.0
ZC3HAV1L,1.2630344058299998
TMEM140,2.85598969731
TLK2,3.54596836911
EPHA1,3.00360223668
NOM1,3.24184018356
CNPY1,0.0
NCAPG2,3.47508488295
ASB10,0.0
NLGN4X,0.042644337408499995
SHROOM2,2.15055967658
RAB19,0.495695162624
LUC7L2,5.121015400959999
DENND2A,0.0565835283664
CLTRN,2.24184018356
SH3KBP1,5.627606838130001
TMEM47,0.0143552929771
LANCL3,0.0143552929771
SYTL5,2.2387868595900002
CASK,4.73335434061
KDM6A,3.3936907641900005
SPIN2A,0.17632277264000001
MSN,5.92005505481
AKAP4,0.0
CCNB3,0.32192809488699997
HDAC8,3.2218770810799997
SLC16A2,0.263034405834
CXorf36,0.0
ZNF157,0.0285691521968
ZNF182,1.72246602447
CHST7,0.526068811668
KRBOX4,3.31469652566
NDUFB11,6.13545278419
ZNF41,1.7527485914099998
RAB41,0.0143552929771
ZMYM3,2.41683974191
TAF1,3.90110824301
GPR174,0.0
NONO,7.214416268710001
CCDC120,2.57531233069
LPAR4,0.0
EBP,5.97085365434
AWAT2,0.042644337408499995
OGT,6.25361115195
SNX12,4.678635347819999
ITGB1BP2,1.11769504267
IL2RG,1.6959938131099999
GCNA,0.918386234446
ZNF711,0.0703893278914
CPXCR1,0.0
DIAPH2,1.9145645234900002
NXF3,0.150559676575
RIPPLY1,0.0
PRPS1,4.45285896471
CXorf57,0.0976107966264
FRMPD3,0.042644337408499995
HTR2C,0.0
DOCK11,0.0143552929771
IGSF1,0.356143810225
ARHGAP36,0.0
GPC3,0.0565835283664
GPR119,0.0
RBMX,7.4131201464
MCPH1,2.51096191928
MFHAS1,2.9597701552099998
FBXO25,3.21723071622
FATE1,0.0
MAGEA4,0.0
NSDHL,4.09085343045
ZNF185,5.4087118610300005
CETN2,5.09929520434
RPL10,11.8242029967
CSGALNACT1,2.21412480535
ATP6V1B2,3.81557542886
CCDC25,4.26828466652
HMBOX1,1.62760683813
CHRNB3,0.0
CHRNA6,0.0143552929771
GNRH1,0.790772037862
BIN3,3.86987140618
DOK2,0.0
SLC25A37,4.818646082819999
CHMP7,3.2524762141400005
DOCK5,2.70265754339
STAR,0.042644337408499995
PLPBP,4.71259578045
ERLIN2,4.665620164069999
SNTG1,0.0
PXDNL,0.0565835283664
ST18,0.0
RGS20,3.1969217338200004
TACC1,4.95000174908
GOLGA7,5.06781078379
PLPP5,5.07296327156
GINS4,2.0531113364599998
NSD3,4.1473066987800005
DNAJC5B,0.0
CRH,0.0
TRIM55,0.0285691521968
ADHFE1,0.992768430769
MRPS28,6.21839371108
PMP2,0.0
LACTB2,4.81301154861
PRDM14,0.0
TERF1,3.54101915313
RPL7,10.5596638801
SLC26A7,0.150559676575
PSKH2,0.0
ATP6V0D2,1.9634741239700002
SYBU,0.641546029088
DPYS,0.20163386116999998
MTDH,5.25587835258
LRP12,2.9448584458099996
EBAG9,4.239550796610001
RSPO2,0.0
POLR2K,6.14506601419
MAL2,8.65234307874
