X1,genes,pvalue,statistic,padj
1632,expression_KIFAP3,1.09438132636592e-13,0.119052803483941,1.78712470595555e-10
1633,expression_TSPAN31,1.0588436238591e-13,0.119117137625575,1.73015048138577e-10
1634,expression_QRICH2,1.03754107790692e-13,0.119156727866581,1.69637966237782e-10
1635,expression_TGFB1,1.02184136915776e-13,0.119186420547335,1.67173247994209e-10
1636,expression_RNF11,1.00893697516424e-13,0.119211164447964,1.65162982834386e-10
1637,expression_RNASEK,9.86111795524044e-14,0.119255703469095,1.61525112106838e-10
1638,expression_LRIT3,9.5890329096225e-14,0.119310140050478,1.57164249388713e-10
1639,expression_KATNAL2,9.11312333578626e-14,0.119409115652992,1.49455222706895e-10
1640,expression_TCF7L2,8.90661879133514e-14,0.119453654674123,1.4615761436581e-10
1641,expression_TMBIM6,8.46405977941273e-14,0.119552630276637,1.39064502175751e-10
1642,expression_MCTP2,8.46405977941273e-14,0.119552630276637,1.39064502175751e-10
1643,expression_ALDH5A1,8.29315785485777e-14,0.119592220517642,1.36339515133862e-10
1644,expression_SEC24D,8.14640663742097e-14,0.119626861978522,1.34008389185575e-10
1645,expression_SMC1B,8.10494901416837e-14,0.119636759538774,1.33407460773211e-10
1646,expression_HNF4G,8.04315146651876e-14,0.119651605879151,1.32470704653564e-10
1647,expression_ARL4C,7.98181752392793e-14,0.119666452219528,1.31620170969566e-10
1648,expression_AK3,7.98181752392759e-14,0.119666452219528,1.31620170969566e-10
1649,expression_NGRN,7.78067559155048e-14,0.119715940020785,1.28381147260583e-10
1650,expression_FBXL2,7.70162254648682e-14,0.119735735141288,1.27153788242497e-10
1651,expression_NXPH4,7.68198307766125e-14,0.119740683921413,1.26906360442964e-10
1652,expression_CCDC88C,7.56517675244143e-14,0.119770376602168,1.25052371717857e-10
1653,expression_LRRC56,7.1699504203888e-14,0.119874300984807,1.18590979953231e-10
1654,expression_SPEG,6.88252782700491e-14,0.119953481466819,1.13905835536931e-10
1655,expression_SLC25A23,6.55591067683088e-14,0.120047508289207,1.08565880808319e-10
1656,expression_CACNB4,6.53914934847495e-14,0.120052457069332,1.08484487691196e-10
1657,expression_ARHGAP45,6.53914934847486e-14,0.120052457069332,1.08484487691196e-10
1658,expression_LRRC23,6.53914934847477e-14,0.120052457069332,1.08484487691196e-10
1659,expression_P4HA2,6.29273127856543e-14,0.120126688771218,1.04459339224186e-10
1660,expression_PIGV,6.27663221644937e-14,0.120131637551344,1.04254861115224e-10
1661,expression_PEF1,6.18088539838032e-14,0.120161330232098,1.02726315321081e-10
1662,expression_ZRSR2,6.11785408371297e-14,0.120181125352601,1.01739913412147e-10
1663,expression_HOXC9,6.08657602613971e-14,0.120191022912852,1.01280625074965e-10
1664,expression_KAT8,5.70862862613024e-14,0.120314742415994,9.50486666250686e-11
1665,expression_PLEKHA5,5.63585877232256e-14,0.120339486316623,9.38934071468938e-11
1666,expression_SULT1A4,5.32636663419747e-14,0.120448359479388,8.87905317920718e-11
1667,expression_CLDN16,5.29907473063284e-14,0.12045825703964,8.83885665069557e-11
1668,expression_UCN,5.28548042769783e-14,0.120463205819765,8.82146683382768e-11
1669,expression_ZNF277,5.21802199193165e-14,0.120487949720394,8.71409672652586e-11
1670,expression_PNPLA8,5.20463232715434e-14,0.12049289850052,8.69694061867491e-11
1671,expression_VAT1,5.13818948669316e-14,0.120517642401148,8.59105282175097e-11
1672,expression_NTAN1,5.12500143051127e-14,0.120522591181274,8.57412739324536e-11
1673,expression_CSNK2B,4.94382882696561e-14,0.120591874103034,8.28091328516716e-11
1674,expression_ENO4,4.94382882696547e-14,0.120591874103034,8.28091328516716e-11
1675,expression_MTERF2,4.84314688574388e-14,0.120631464344039,8.11711418050675e-11
1676,expression_PTPA,4.83070438285034e-14,0.120636413124165,8.10109125004002e-11
1677,expression_CCDC40,4.65977705650551e-14,0.120705696045925,7.81910590081625e-11
1678,expression_RPL28,4.62393159737638e-14,0.120720542386302,7.76820508359231e-11
1679,expression_SAMD1,4.62393159737638e-14,0.120720542386302,7.76820508359231e-11
1680,expression_CXorf58,4.58835752259723e-14,0.120735388726679,7.71302899548594e-11
1681,expression_LTBP3,4.41448770899612e-14,0.120809620428564,7.42516832653147e-11
1682,expression_DNAH11,4.31329536963675e-14,0.120854159449696,7.25927610709864e-11
1683,expression_TOLLIP,4.2690570387687e-14,0.120873954570198,7.18909205328649e-11
1684,expression_CRELD2,4.14969102703612e-14,0.120928391151581,6.99222938055586e-11
1685,expression_CBR1,4.08597306520835e-14,0.120958083832335,6.88895058794128e-11
1686,expression_PARD6A,3.90054069444217e-14,0.121047161874598,6.58021215152394e-11
1687,expression_CCPG1,3.64723009549859e-14,0.121175830157866,6.15652440120162e-11
1688,expression_MAP2K2,3.46345893046269e-14,0.12127480576038,5.84978213355148e-11
1689,expression_PPP1R9A,3.31444239967117e-14,0.121358935022517,5.60140765544428e-11
1690,expression_NAXD,3.27182778254823e-14,0.121383678923145,5.53266078028905e-11
1691,expression_TMEM41A,3.26336980155251e-14,0.121388627703271,5.52162170422684e-11
1692,expression_ATMIN,3.14719346647299e-14,0.121457910625031,5.32819853873877e-11
1693,expression_PFKFB3,3.13905270797961e-14,0.121462859405157,5.31755528731746e-11
1694,expression_ADM,3.09064161338458e-14,0.121492552085911,5.23863753468686e-11
1695,expression_GPRASP2,3.058776589874e-14,0.121512347206414,5.18768509642631e-11
1696,expression_PARD6B,2.96510916841626e-14,0.121571732567922,5.0317902588024e-11
1697,expression_TMEM171,2.92691960809838e-14,0.12159647646855,4.96990949455105e-11
1698,expression_ZBTB20,2.88173080722098e-14,0.121626169149305,4.89606064146844e-11
1699,expression_C7orf26,2.87426640092597e-14,0.12163111792943,4.88625288157415e-11
1700,expression_USP20,2.86682102678774e-14,0.121636066709556,4.87646256656595e-11
1701,expression_TIAM1,2.82987797198474e-14,0.121660810610185,4.81645230831802e-11
1702,expression_KPNA5,2.74311578804412e-14,0.121720195971693,4.67152618703913e-11
1703,expression_SREK1IP1,2.72183764473738e-14,0.12173504231207,4.64073318427713e-11
1704,expression_ZNF709,2.72183764473732e-14,0.12173504231207,4.64073318427713e-11
1705,expression_ASTN2,2.6589732690812e-14,0.121779581333201,4.53620839705253e-11
1706,expression_SLC18B1,2.6314943909504e-14,0.121799376453704,4.49196092535233e-11
1707,expression_PPM1E,2.61785997006192e-14,0.121809274013956,4.47130482886577e-11
1708,expression_SHB,2.47883125186258e-14,0.121913198396595,4.23632260943314e-11
1709,expression_CASD1,2.34707680921871e-14,0.122017122779235,4.013501343764e-11
1710,expression_ZNF799,2.3409777748944e-14,0.122022071559361,4.00541297284431e-11
1711,expression_STAT3,2.29871920840896e-14,0.122056713020241,3.93540728479613e-11
1712,expression_ATP2B4,2.27490956227301e-14,0.122076508140743,3.89692008017367e-11
1713,expression_CD99,2.23382548623985e-14,0.122111149601623,3.82877688341509e-11
1714,expression_PIGZ,2.21067773081566e-14,0.122130944722126,3.79131230834886e-11
1715,expression_CCER2,2.13706634663622e-14,0.12219527886376,3.66720585082775e-11
1716,expression_SSR4,2.09843446835668e-14,0.12222992032464,3.60301198216842e-11
1717,expression_CRTC3,2.07126201443384e-14,0.122254664225268,3.55842814079733e-11
1718,expression_MR1,2.06049028634213e-14,0.12226456178552,3.54404329250847e-11
1719,expression_NECAB3,2.06049028634213e-14,0.12226456178552,3.54404329250847e-11
1720,expression_BBS9,2.03380165667437e-14,0.122289305686148,3.5001726511366e-11
1721,expression_LZTS2,2.02850491500914e-14,0.122294254466274,3.49308546364575e-11
1722,expression_JOSD2,1.94051051720371e-14,0.122378383728411,3.34544013165915e-11
1723,expression_ISCA2,1.94051051720368e-14,0.122378383728411,3.34544013165915e-11
1724,expression_GCAT,1.89545786425495e-14,0.122422922749542,3.26966481583978e-11
1725,expression_HAL,1.85143536888665e-14,0.122467461770674,3.19557744669835e-11
1726,expression_REEP5,1.8084198492694e-14,0.122512000791805,3.12494949953752e-11
1727,expression_BTN3A1,1.8084198492694e-14,0.122512000791805,3.12494949953752e-11
1728,expression_ERAP2,1.76638863655206e-14,0.122556539812936,3.05408595259851e-11
1729,expression_CAMK2N2,1.73436399411016e-14,0.122591181273816,3.00044970981057e-11
1730,expression_SLC25A27,1.67639906180001e-14,0.12265551541545,2.90184677597581e-11
1731,expression_TP53I3,1.65461642614355e-14,0.122680259316079,2.86579565008063e-11
1732,expression_NPR2,1.65029345939411e-14,0.122685208096204,2.85995856513e-11
1733,expression_MTIF3,1.59092689579616e-14,0.122754491017964,2.75866723731054e-11
1734,expression_RSPH4A,1.57848175000638e-14,0.122769337358341,2.73866583626106e-11
1735,expression_ZNF862,1.57023828981068e-14,0.122779234918593,2.72593367111135e-11
1736,expression_MYADM,1.56613246987288e-14,0.122784183698718,2.7203721001692e-11
1737,expression_LAGE3,1.52565127660256e-14,0.122833671499975,2.65158191873525e-11
1738,expression_ZNF653,1.50185894931491e-14,0.122863364180729,2.61173271285864e-11
1739,expression_SLC5A11,1.45918477628322e-14,0.122917800762112,2.53898151073281e-11
1740,expression_PDLIM5,1.4439647904138e-14,0.122937595882615,2.51394270011042e-11
1741,expression_GNAZ,1.38100501409997e-14,0.123021725144752,2.40571073456215e-11
1742,expression_ERGIC1,1.34877580816983e-14,0.123066264165883,2.35091623364001e-11
1743,expression_EFNA5,1.34524082907912e-14,0.123071212946009,2.34610000591399e-11
1744,expression_AREG,1.33469053818944e-14,0.123086059286386,2.33036967967873e-11
1745,expression_PHEX,1.33469053818942e-14,0.123086059286386,2.33036967967873e-11
1746,expression_TRAPPC6A,1.32075013071005e-14,0.123105854406889,2.30867122848117e-11
1747,expression_RPL24,1.32075013071005e-14,0.123105854406889,2.30867122848117e-11
1748,expression_C7orf57,1.30010793333544e-14,0.123135547087643,2.27388877540368e-11
1749,expression_ZNF615,1.29329805299853e-14,0.123145444647894,2.26327159274742e-11
1750,expression_OCLN,1.27307845958046e-14,0.123175137328648,2.22916038272538e-11
1751,expression_GEMIN8,1.23356861889375e-14,0.123234522690157,2.16121222030185e-11
1752,expression_MEF2D,1.20156810125133e-14,0.123284010491414,2.10634888149358e-11
1753,expression_GAB2,1.19841337132831e-14,0.12328895927154,2.10201705330985e-11
1754,expression_PTK7,1.18276165707995e-14,0.123313703172168,2.07574670817531e-11
1755,expression_EFNA4,1.16424514057074e-14,0.123343395852922,2.04441446684222e-11
1756,expression_FABP6,1.09299134369326e-14,0.123462166575939,1.92038579086906e-11
1757,expression_AP2A2,1.04789294336292e-14,0.12354134705795,1.84219579443202e-11
1758,expression_CHMP4B,1.04513595406641e-14,0.123546295838076,1.83943927915681e-11
1759,expression_FZD5,1.04513595406637e-14,0.123546295838076,1.83943927915681e-11
1760,expression_WDR24,9.88861627677384e-15,0.123650220220716,1.74138532633987e-11
1761,expression_NTNG1,9.7333877050915e-15,0.12367991290147,1.71502291363712e-11
1762,expression_TBX19,9.6312377770564e-15,0.123699708021972,1.69798722009504e-11
1763,expression_ACSL1,9.28195840357397e-15,0.123768990943732,1.63733746239045e-11
1764,expression_REX1BD,9.11202716437881e-15,0.123803632404612,1.60827279451286e-11
1765,expression_ATXN7L3B,9.06404070083494e-15,0.123813529964864,1.60070958776745e-11
1766,expression_ITGA6,9.04014088768666e-15,0.123818478744989,1.59739289485423e-11
1767,expression_GCA,9.01630314143745e-15,0.123823427525115,1.59408239540614e-11
1768,expression_FAM222A,8.8278166266654e-15,0.123863017766121,1.56164076125711e-11
1769,expression_DHRS4,8.68900360221761e-15,0.123892710446875,1.53795363759252e-11
1770,expression_SPATA7,8.19817150309746e-15,0.12400158360964,1.45189617319856e-11
1771,expression_NPTXR,7.67350019267222e-15,0.124125303112783,1.35974423414152e-11
1772,expression_HFM1,7.65321603776538e-15,0.124130251892908,1.3569152034958e-11
1773,expression_SESTD1,7.57260620342175e-15,0.124150047013411,1.34338034048702e-11
1774,expression_SLC39A13,7.53261547087399e-15,0.124159944573663,1.33703924608013e-11
1775,expression_DNAH3,7.27769904065581e-15,0.124224278715297,1.29324711952454e-11
1776,expression_GALNT9,7.27769904065581e-15,0.124224278715297,1.29324711952454e-11
1777,expression_POU5F1,7.08740922034125e-15,0.124273766516554,1.26014135937667e-11
1778,expression_ARHGAP18,6.90202206738098e-15,0.124323254317811,1.22786972578708e-11
1779,expression_TLN1,6.88374818305694e-15,0.124328203097936,1.22530717658414e-11
1780,expression_B3GNT5,6.68585409882663e-15,0.124382639679319,1.19075061500102e-11
1781,expression_RIOK2,6.49356616030195e-15,0.124437076260702,1.15715348976581e-11
1782,expression_BROX,6.40797336279882e-15,0.12446182016133,1.14254165058703e-11
1783,expression_ANKDD1A,6.27333095095157e-15,0.124501410402336,1.11916224164976e-11
1784,expression_FOSB,6.25669782822464e-15,0.124506359182462,1.1168205623381e-11
1785,expression_TRIM2,6.24010814808859e-15,0.124511307962587,1.11448331524862e-11
1786,expression_TEX14,6.15780748693342e-15,0.124536051863216,1.100400197915e-11
1787,expression_CRLS1,6.04438013411564e-15,0.124570693324096,1.08073516797988e-11
1788,expression_ZFAND5,5.9330114441755e-15,0.124605334784975,1.061415747363e-11
1789,expression_INA,5.83916318958304e-15,0.12463502746573,1.04521021093537e-11
1790,expression_FAM107B,5.05772496442975e-15,0.124902261592517,9.05838541129369e-12
1791,expression_KLHL31,5.04427178454141e-15,0.124907210372643,9.03933503789821e-12
1792,expression_CCNQ,5.01747109456556e-15,0.124917107932895,8.99632567255604e-12
1793,expression_RALGAPA1,5.00412340281402e-15,0.12492205671302,8.97739738464834e-12
1794,expression_HOXA11,4.99081069249474e-15,0.124927005493146,8.95850519302806e-12
1795,expression_DNLZ,4.87255564703406e-15,0.124971544514277,8.75110994207318e-12
1796,expression_CLSTN1,4.85958782452456e-15,0.124976493294403,8.73267932067063e-12
1797,expression_RNF215,4.71916665132003e-15,0.125030929875786,8.48506163907341e-12
1798,expression_SNX18,4.70660109823961e-15,0.125035878655911,8.46717537573306e-12
1799,expression_CDKN1B,4.63189701995706e-15,0.125065571336666,8.33741463592271e-12
1800,expression_ROM1,4.5583613419147e-15,0.12509526401742,8.20960877678838e-12
1801,expression_CLCN4,4.40295693943141e-15,0.125159598159054,7.9341284048554e-12
1802,expression_MCF2,4.39122129810809e-15,0.12516454693918,7.91737200048888e-12
1803,expression_GPR153,4.28697781797648e-15,0.125209085960311,7.73370798362958e-12
1804,expression_PARP11,4.18517320640944e-15,0.125253624981442,7.55423763756904e-12
1805,expression_EML3,4.15177055661787e-15,0.125268471321819,7.49809762525187e-12
1806,expression_CA13,4.10764195328759e-15,0.125288266442322,7.42250900959067e-12
1807,expression_ZFHX3,4.08575126633049e-15,0.125298164002573,7.38703828952553e-12
1808,expression_BBS1,3.98865707505851e-15,0.125342703023705,7.21548064878085e-12
1809,expression_SMIM27,3.94623719632753e-15,0.125362498144207,7.14268932535283e-12
1810,expression_LAMP2,3.8524108659161e-15,0.125407037165339,6.97671607817405e-12
1811,expression_RAPSN,3.80123845030111e-15,0.125431781065967,6.8878440719456e-12
1812,expression_ID2,3.55525290158647e-15,0.12555550056911,6.44567351057627e-12
1813,expression_ADGRL1,3.44281836137262e-15,0.125614885930618,6.24527250752993e-12
1814,expression_TIGD6,3.36981597451778e-15,0.125654476171624,6.11621599374977e-12
1815,expression_FZD3,3.30719150380626e-15,0.125689117632504,6.00585977091217e-12
1816,expression_OGFR,3.28951038807521e-15,0.125699015192755,5.97704037513266e-12
1817,expression_CFLAR,3.21109110444516e-15,0.125743554213886,5.8377636278813e-12
1818,expression_ITPRIP,3.18536294950273e-15,0.125758400554263,5.79417520514546e-12
1819,expression_TEX2,3.07620148460914e-15,0.125822734695897,5.59868670198863e-12
1820,expression_FARS2,2.97072797040728e-15,0.125887068837531,5.40969563411166e-12
1821,expression_SMOX,2.94689861635811e-15,0.125901915177909,5.36924927900448e-12
1822,expression_CPPED1,2.89202679977907e-15,0.125936556638789,5.27216485599725e-12
1823,expression_RPS27,2.79277994913477e-15,0.126000890780423,5.09403062722182e-12
1824,expression_NODAL,2.68242958006241e-15,0.126075122482308,4.8954339836139e-12
1825,expression_FBXO36,2.5763782820143e-15,0.126149354184194,4.70446674295811e-12
1826,expression_RDH5,2.55566927704414e-15,0.126164200524571,4.66920776915964e-12
1827,expression_ATOH7,2.52831224068782e-15,0.126183995645073,4.62428308821802e-12
1828,expression_PIK3C3,2.52831224068782e-15,0.126183995645073,4.62428308821802e-12
1829,expression_RNF227,2.45455957823602e-15,0.126238432226456,4.49184402817191e-12
1830,expression_NDFIP1,2.37012711765758e-15,0.12630276636809,4.33970275243103e-12
1831,expression_RUSC2,2.32585572670148e-15,0.12633740782897,4.26096769131711e-12
1832,expression_MSRB1,2.30713267406852e-15,0.126352254169347,4.2289741915676e-12
1833,expression_CABIN1,2.27013104697141e-15,0.126381946850102,4.16342034014557e-12
1834,expression_TMEM141,2.24578882937036e-15,0.126401741970604,4.12102250189462e-12
1835,expression_SCGB2B2,2.03797016091875e-15,0.126579898055129,3.74171321544682e-12
1836,expression_SAMD15,2.02699762917321e-15,0.126589795615381,3.72359464479118e-12
1837,expression_RPLP2,1.98905030169223e-15,0.126624437076261,3.65587445451032e-12
1838,expression_TIGD7,1.94128813119871e-15,0.126668976097392,3.57002887327442e-12
1839,expression_CHCHD5,1.91007648940266e-15,0.126698668778146,3.5145407405009e-12
